Herd, Vaccinated, Birth_time, Death_time, Vaccination_time, Reactor, VL
5730,0,1725.09,2791.24,-1,0,0
5730,0,-101.179,2792.99,-1,0,0
5730,0,2422.69,2806.86,-1,0,0
5730,0,2175.58,3035.7,-1,0,0
5730,0,98.9471,2806.96,-1,0,0
5730,0,287.926,2808.13,-1,0,0
5730,0,2223.71,2987.88,-1,0,0
5730,0,1897.71,2810.81,-1,0,1
5730,0,2389.99,2814.16,-1,0,1
5730,0,-1094.13,2821.06,-1,0,0
5730,0,65.0075,2821.07,-1,0,0
5730,0,2381.05,2829.07,-1,0,0
5730,0,1340.92,2829.1,-1,0,0
5730,0,841.998,2834.22,-1,0,0
5730,0,2218.8,2836.02,-1,0,1
5730,0,16.8898,2836.96,-1,0,1
5730,0,2413.98,2841.16,-1,0,0
5730,0,3.74306,2841.99,-1,0,0
5730,0,879.735,2845.98,-1,0,0
5730,0,2409.85,2847.99,-1,0,0
5730,0,567.084,2849.12,-1,0,0
5730,0,220.039,2850.18,-1,0,0
5730,0,966.068,2858.14,-1,0,1
5730,0,2430.67,2855.85,-1,0,0
5730,0,1388.88,2866.93,-1,0,0
5730,0,-1463.16,2866.88,-1,0,0
5730,0,1859.14,2872.21,-1,0,0
5730,0,1177.73,2874.84,-1,0,0
5730,0,-2092.25,2876.77,-1,0,1
5730,0,794.809,2882.87,-1,0,0
5730,0,65.1585,2893.3,-1,0,0
5730,0,364.039,2892.27,-1,0,0
5730,0,1724.97,2910.13,-1,0,0
5730,0,860.705,2914.91,-1,0,0
5730,0,-689.075,2917.99,-1,0,1
5730,0,-689.226,2918.01,-1,0,1
5730,0,1029.11,2921.33,-1,0,0
5730,0,581.967,2922.16,-1,0,0
5730,0,1227.85,2925.04,-1,0,1
5730,0,2490.03,2931.09,-1,0,0
5730,0,58.9262,2942.96,-1,0,0
5730,0,1309.69,2945.78,-1,0,0
5730,0,262.927,2950.12,-1,0,0
5730,0,1325.82,2954.04,-1,0,0
5730,0,-1133.12,2955.01,-1,0,0
5730,0,77.8659,2955.89,-1,0,0
5730,0,687.984,2965.08,-1,0,1
5730,0,1283.87,2966.9,-1,0,1
5730,0,-1032.83,2969.22,-1,0,0
5730,0,318.752,2972,-1,0,0
5730,0,-1025.05,2977.02,-1,0,0
5730,0,372.887,2979.03,-1,0,0
5730,0,2417,3170.14,-1,0,0
5730,0,356.674,2999.85,-1,0,0
5730,0,2571.43,3009.62,-1,0,0
5730,0,524.853,3010.89,-1,0,0
5730,0,-1955.18,3013.84,-1,0,1
5730,0,1389.68,3017.84,-1,0,0
5730,0,-4.0689,3029.94,-1,0,0
5730,0,436.88,3043.01,-1,0,0
5730,0,-1051.03,3054.14,-1,0,0
5730,0,2679.2,3080.31,-1,0,0
5730,0,-79.922,3080.3,-1,0,1
5730,0,1673.96,3086.15,-1,0,1
5730,0,219.671,3101.77,-1,0,0
5730,0,2082.8,3101.96,-1,0,0
5730,0,2680.83,3105.04,-1,0,0
5730,0,2500.03,3110.07,-1,0,0
5730,0,626.095,3112.2,-1,0,0
5730,0,2713.65,3114.71,-1,0,0
5730,0,600.676,3128.86,-1,0,0
5730,0,64.7059,3128.9,-1,0,0
5730,0,346.868,3132.12,-1,0,0
5730,0,422.791,3139.92,-1,0,0
5730,0,-1463.22,3138.79,-1,0,0
5730,0,634.928,3163.03,-1,0,0
5730,0,336.988,3163.05,-1,0,0
5730,0,870.808,3172.02,-1,0,0
5730,0,2176.53,3177.69,-1,0,1
5730,0,-1150.99,3179.13,-1,0,0
5730,0,219.94,3184.12,-1,0,0
5730,0,1287.11,3190.14,-1,0,0
5730,0,310.115,3194.33,-1,0,1
5730,0,547.081,3200.26,-1,0,0
5730,0,2764,3213.08,-1,0,0
5730,0,2793.91,3217.96,-1,0,1
5730,0,1821.06,3219.23,-1,0,0
5730,0,2787.97,3226.17,-1,0,0
5730,0,-857.913,3228.09,-1,0,0
5730,0,2856.82,3239.99,-1,0,0
5730,0,2893.86,3248.96,-1,0,0
5730,0,555.253,3252.33,-1,0,0
5730,0,-708.062,3255.12,-1,0,0
5730,0,-78.1089,3257.06,-1,0,0
5730,0,2808.89,3261.09,-1,0,0
5730,0,-698.375,3264.65,-1,0,0
5730,0,-698.302,3264.87,-1,0,1
5730,0,754.833,3266.91,-1,0,1
5730,0,2657.74,3444.88,-1,0,0
5730,0,2822.85,3276.04,-1,0,1
5730,0,2636.89,3423.12,-1,0,0
5730,0,2135.9,3287.12,-1,0,0
5730,0,1513.94,3290.09,-1,0,0
5730,0,1050.03,3295.25,-1,0,0
5730,0,219.88,3298.06,-1,0,0
5730,0,2671.6,3507.65,-1,0,0
5730,0,-1295.08,3307.03,-1,0,1
5730,0,2308.58,3309.72,-1,0,0
5730,0,789.202,3317.39,-1,0,0
5730,0,997.99,3319.24,-1,0,0
5730,0,1389.99,3324.1,-1,0,0
5730,0,-373.038,3324.99,-1,0,1
5730,0,2743.89,3497.12,-1,0,0
5730,0,556.008,3328.07,-1,0,1
5730,0,508.106,3328.26,-1,0,0
5730,0,19.8455,3355,-1,0,0
5730,0,-1455.17,3357.87,-1,0,0
5730,0,541.544,3367.76,-1,0,0
5730,0,987.806,3370.86,-1,0,0
5730,0,-477.893,3395.18,-1,0,0
5730,0,687.68,3404.89,-1,0,0
5730,0,2990.84,3405.98,-1,0,0
5730,0,-195.981,3411.26,-1,0,0
5730,0,118.027,3413.19,-1,0,0
5730,0,2968.18,3413.2,-1,0,1
5730,0,1800.72,3417.9,-1,0,0
5730,0,1820.78,3418.01,-1,0,0
5730,0,2814.08,3613.28,-1,0,0
5730,0,1401.95,3426.07,-1,0,1
5730,0,-1385.88,3427.16,-1,0,0
5730,0,791.642,3428.68,-1,0,1
5730,0,1607.04,3430.13,-1,0,1
5730,0,2841.87,3679.94,-1,0,0
5730,0,2157.97,3441.06,-1,0,0
5730,0,931.913,3445.05,-1,0,1
5730,0,1238.1,3444.24,-1,0,0
5730,0,139.891,3454.03,-1,0,0
5730,0,3029.88,3457.02,-1,0,1
5730,0,304.035,3464.04,-1,0,0
5730,0,1410.84,3465.06,-1,0,0
5730,0,2429.54,3480.63,-1,0,0
5730,0,627.776,3488.94,-1,0,0
5730,0,2909.96,3663.17,-1,0,0
5730,0,2882.79,3636.89,-1,0,0
5730,0,1121.95,3505.06,-1,0,0
5730,0,2891.24,3644.3,-1,0,0
5730,0,-821.068,3509.17,-1,0,0
5730,0,2866.72,3751.84,-1,0,0
5730,0,654.699,3532.95,-1,0,1
5730,0,2138.77,3536.86,-1,0,0
5730,0,889.122,3542.32,-1,0,0
5730,0,900.795,3553.8,-1,0,1
5730,0,3144.52,3556.6,-1,0,0
5730,0,987.221,3564.37,-1,0,1
5730,0,2565.27,3566.47,-1,0,0
5730,0,1890.85,3567.91,-1,0,0
5730,0,2327.12,3568.19,-1,0,0
5730,0,-532.041,3569.97,-1,0,0
5730,0,745.904,3574.13,-1,0,0
5730,0,3163.02,3574.16,-1,0,0
5730,0,680.917,3574.97,-1,0,1
5730,0,1192.81,3576,-1,0,0
5730,0,704.132,3586.23,-1,0,1
5730,0,1283.67,3600.78,-1,0,0
5730,0,969.046,3604.27,-1,0,0
5730,0,658.984,3611.14,-1,0,0
5730,0,2554.91,3623.07,-1,0,0
5730,0,745.873,3624.1,-1,0,0
5730,0,2131.07,3626.3,-1,0,0
5730,0,3246.52,3630.59,-1,0,0
5730,0,3188.77,3642.98,-1,0,1
5730,0,486.115,3645.2,-1,0,0
5730,0,3217.89,3647.01,-1,0,1
5730,0,-259.974,3649.05,-1,0,0
5730,0,322.925,3658.17,-1,0,0
5730,0,1979.98,3663.2,-1,0,1
5730,0,2490.09,3669.22,-1,0,0
5730,0,3260.89,3671.93,-1,0,1
5730,0,420.985,3677.17,-1,0,0
5730,0,1019.68,3677.71,-1,0,0
5730,0,425.701,3681.82,-1,0,0
5730,0,-296.124,3695.02,-1,0,0
5730,0,1246.66,3701.69,-1,0,0
5730,0,1607.96,3702.11,-1,0,0
5730,0,-1251.99,3717.01,-1,0,0
5730,0,588.85,3747.93,-1,0,0
5730,0,3137.79,3893.83,-1,0,0
5730,0,2690.11,3756.24,-1,0,1
5730,0,1435.95,3757.18,-1,0,1
5730,0,2126.74,3762.94,-1,0,0
5730,0,268.25,3763.43,-1,0,0
5730,0,1840.76,3775.8,-1,0,0
5730,0,1934.96,3779.21,-1,0,0
5730,0,960.842,3781.06,-1,0,0
5730,0,3386.02,3781.14,-1,0,0
5730,0,1758.7,3782.74,-1,0,0
5730,0,2604.18,3783.23,-1,0,0
5730,0,58.8714,3783.92,-1,0,0
5730,0,1579.71,3785.92,-1,0,0
5730,0,1518.94,3796.07,-1,0,0
5730,0,1725.08,3799.19,-1,0,0
5730,0,3367.71,3799.72,-1,0,0
5730,0,3189.04,3945.12,-1,0,0
5730,0,216.826,3804.99,-1,0,0
5730,0,1711.75,3805.92,-1,0,0
5730,0,744.754,3808.93,-1,0,0
5730,0,689.028,3817.05,-1,0,0
5730,0,328.866,3824.04,-1,0,0
5730,0,1652.78,3827.85,-1,0,0
5730,0,2809.77,3828.82,-1,0,0
5730,0,3413,3845.12,-1,0,0
5730,0,1552.96,3854.11,-1,0,0
5730,0,3425.97,3864.14,-1,0,0
5730,0,3414.91,3869.04,-1,0,0
5730,0,2455.87,3871,-1,0,1
5730,0,747.135,3875.15,-1,0,0
5730,0,290.512,3883.7,-1,0,0
5730,0,1724.94,3887.97,-1,0,1
5730,0,3271.96,3889.02,-1,0,0
5730,0,3453.96,3892.1,-1,0,1
5730,0,308.929,3894.13,-1,0,0
5730,0,3286.14,3903.2,-1,0,1
5730,0,2806.93,3905.07,-1,0,0
5730,0,2269.95,3905.98,-1,0,0
5730,0,1224.97,3922.09,-1,0,0
5730,0,-83.8369,3923.32,-1,0,1
5730,0,3480.9,3924.03,-1,0,0
5730,0,1714.73,3930.75,-1,0,0
5730,0,2914.7,3933.71,-1,0,0
5730,0,1655.95,3942.02,-1,0,0
5730,0,1725.85,3946.04,-1,0,0
5730,0,654.783,3949.92,-1,0,0
5730,0,1352.05,3949.19,-1,0,1
5730,0,1196.73,3952.89,-1,0,0
5730,0,348.932,3957.18,-1,0,0
5730,0,3325.13,4100.35,-1,0,0
5730,0,469.894,3965.1,-1,0,1
5730,0,3528.49,3971.73,-1,0,0
5730,0,3502,3974.14,-1,0,1
5730,0,1984.77,3977.01,-1,0,1
5730,0,1760.91,3977.01,-1,0,0
5730,0,823.695,3982.8,-1,0,0
5730,0,3370.78,4124.01,-1,0,0
5730,0,1780.03,3986.16,-1,0,0
5730,0,3570.13,3992.29,-1,0,1
5730,0,1469.55,3997.74,-1,0,0
5730,0,924.72,4002.75,-1,0,0
5730,0,1125.75,4003.76,-1,0,0
5730,0,1420.89,4018.02,-1,0,0
5730,0,1817.99,4024.16,-1,0,1
5730,0,1725.12,4037.13,-1,0,0
5730,0,33.1064,4040.16,-1,0,1
5730,0,3416.81,4248.85,-1,0,0
5730,0,54.0762,4056.1,-1,0,0
5730,0,2157.23,4059.25,-1,0,0
5730,0,2130.74,4060.83,-1,0,0
5730,0,3631.93,4064.14,-1,0,1
5730,0,1428.9,4075.12,-1,0,0
5730,0,958.002,4086.22,-1,0,0
5730,0,2152.95,4087.01,-1,0,0
5730,0,3463.94,4296.18,-1,0,0
5730,0,82.0291,4096.04,-1,0,0
5730,0,938.987,4098.1,-1,0,0
5730,0,3488.86,4245.05,-1,0,0
5730,0,2298.88,4104.93,-1,0,0
5730,0,3663.03,4108.24,-1,0,0
5730,0,986.68,4114.87,-1,0,0
5730,0,3504.82,4319.83,-1,0,0
5730,0,3723.2,4126.35,-1,0,0
5730,0,637.041,4132.22,-1,0,0
5730,0,912.801,4133.82,-1,0,1
5730,0,3600.62,4134.86,-1,0,0
5730,0,1283.9,4145,-1,0,0
5730,0,3757.15,4149.37,-1,0,0
5730,0,3529.94,4366.04,-1,0,0
5730,0,1435.58,4161.7,-1,0,0
5730,0,1530.41,4167.57,-1,0,0
5730,0,1767.71,4168.95,-1,0,0
5730,0,3564.13,4379.37,-1,0,0
5730,0,-701.162,4187.98,-1,0,1
5730,0,1479.87,4188.03,-1,0,0
5730,0,1372.82,4192.99,-1,0,0
5730,0,1914.04,4196.14,-1,0,1
5730,0,1441.87,4197.93,-1,0,0
5730,0,1523.87,4210.94,-1,0,0
5730,0,3625.02,4389.22,-1,0,0
5730,0,3796.77,4211.87,-1,0,0
5730,0,3761.82,4213.94,-1,0,0
5730,0,3799.88,4215.04,-1,0,0
5730,0,1915.01,4216.24,-1,0,1
5730,0,1388.94,4217.18,-1,0,0
5730,0,3681.8,4215.92,-1,0,0
5730,0,868.907,4217.93,-1,0,0
5730,0,3785.72,4230.8,-1,0,0
5730,0,977.141,4233.35,-1,0,0
5730,0,1612.96,4235.07,-1,0,1
5730,0,1837.1,4238.15,-1,0,0
5730,0,1536.86,4254,-1,0,0
5730,0,1228.01,4262.04,-1,0,0
5730,0,2597.07,4268.11,-1,0,0
5730,0,1434.89,4279.04,-1,0,0
5730,0,1496.96,4282.16,-1,0,0
5730,0,1904.89,4289.03,-1,0,0
5730,0,3844.88,4289.92,-1,0,0
5730,0,3015.91,4299.14,-1,0,1
5730,0,2835.95,4314.15,-1,0,1
5730,0,3914.09,4315.17,-1,0,1
5730,0,1719.86,4321.02,-1,0,1
5730,0,1246.98,4325.01,-1,0,1
5730,0,2571.86,4325.07,-1,0,0
5730,0,2109.9,4326.1,-1,0,0
5730,0,3888.88,4330.01,-1,0,0
5730,0,2052.94,4332.01,-1,0,0
5730,0,1734.14,4335.18,-1,0,0
5730,0,3952.03,4344.27,-1,0,0
5730,0,403.078,4346.22,-1,0,0
5730,0,744.834,4351.97,-1,0,0
5730,0,2548.6,4354.79,-1,0,0
5730,0,2269.04,4357.27,-1,0,0
5730,0,3963.06,4357.15,-1,0,0
5730,0,3716.22,4496.3,-1,0,0
5730,0,3827.02,4361.07,-1,0,0
5730,0,3977.17,4363.34,-1,0,0
5730,0,1516.98,4365.09,-1,0,1
5730,0,1759.86,4365.88,-1,0,0
5730,0,1112.09,4368.3,-1,0,0
5730,0,412.641,4375.73,-1,0,1
5730,0,3945.23,4377.39,-1,0,0
5730,0,1319,4378.14,-1,0,0
5730,0,2486.87,4389.91,-1,0,0
5730,0,2902.92,4391.03,-1,0,0
5730,0,2788.76,4406.01,-1,0,0
5730,0,395.796,4409.85,-1,0,0
5730,0,1569.39,4413.56,-1,0,1
5730,0,4014.86,4438.96,-1,0,1
5730,0,4002.9,4455.11,-1,0,0
5730,0,1672.93,4458.02,-1,0,0
5730,0,1620.08,4458.21,-1,0,1
5730,0,1147.14,4461.39,-1,0,0
5730,0,1760.74,4468.87,-1,0,1
5730,0,2976.85,4471.95,-1,0,0
5730,0,1760.87,4471.91,-1,0,0
5730,0,4094.09,4478.14,-1,0,0
5730,0,1160.42,4481.55,-1,0,0
5730,0,2550.66,4493.83,-1,0,0
5730,0,1697.97,4497.19,-1,0,0
5730,0,891.916,4500.04,-1,0,0
5730,0,3110,4508.22,-1,0,0
5730,0,243.031,4512.18,-1,0,0
5730,0,3883.49,4658.49,-1,0,0
5730,0,3289.89,4531.12,-1,0,1
5730,0,4086.16,4531.33,-1,0,0
5730,0,219.943,4533.96,-1,0,0
5730,0,2917.91,4534.99,-1,0,0
5730,0,220.837,4534.86,-1,0,0
5730,0,4112.16,4539.29,-1,0,0
5730,0,3647.01,4560.18,-1,0,1
5730,0,2661.08,4564.26,-1,0,0
5730,0,4162.92,4563.99,-1,0,0
5730,0,4116.95,4566.05,-1,0,1
5730,0,4114.94,4570.13,-1,0,1
5730,0,2267,4572.22,-1,0,0
5730,0,4188.21,4580.27,-1,0,0
5730,0,2360.15,4580.35,-1,0,1
5730,0,1492.77,4581.82,-1,0,0
5730,0,3956.19,4730.31,-1,0,0
5730,0,2027.77,4605,-1,0,0
5730,0,1984.9,4607,-1,0,1
5730,0,3945.77,4830.84,-1,0,0
5730,0,2104.01,4616.02,-1,0,0
5730,0,2849.99,4617.24,-1,0,0
5730,0,1972.97,4626.2,-1,0,0
5730,0,2468.15,4631.23,-1,0,0
5730,0,1755.04,4633.25,-1,0,0
5730,0,4187.92,4632.97,-1,0,1
5730,0,2153.14,4639.37,-1,0,0
5730,0,4185.05,4657.17,-1,0,0
5730,0,2157.84,4669.98,-1,0,0
5730,0,2618.83,4672.88,-1,0,0
5730,0,1925.7,4681.73,-1,0,0
5730,0,4273.7,4695.76,-1,0,1
5730,0,787.023,4696.25,-1,0,0
5730,0,4060.73,4907.74,-1,0,0
5730,0,1380.73,4701.92,-1,0,0
5730,0,4278.77,4703.98,-1,0,0
5730,0,1949.9,4706.04,-1,0,1
5730,0,4095.99,4713.1,-1,0,1
5730,0,2497.89,4714.13,-1,0,0
5730,0,4325.09,4723.17,-1,0,0
5730,0,3574.03,4725.08,-1,0,1
5730,0,1958.01,4730.16,-1,0,0
5730,0,4331.97,4731.16,-1,0,0
5730,0,2828.82,4731.94,-1,0,0
5730,0,3245.66,4733.77,-1,0,0
5730,0,4350.21,4734.39,-1,0,0
5730,0,2467.23,4741.28,-1,0,0
5730,0,4360.02,4744.16,-1,0,0
5730,0,4126.21,4941.27,-1,0,0
5730,0,437,4751.04,-1,0,0
5730,0,1166.67,4751.7,-1,0,0
5730,0,4355.94,4757.17,-1,0,0
5730,0,2529.09,4757.27,-1,0,0
5730,0,1066.82,4764.83,-1,0,0
5730,0,1920.85,4768.96,-1,0,0
5730,0,1126.92,4774.06,-1,0,0
5730,0,2122.2,4780.26,-1,0,1
5730,0,1670.8,4785.88,-1,0,0
5730,0,3630.54,4794.66,-1,0,0
5730,0,4253.94,4796.11,-1,0,0
5730,0,2835.17,4798.3,-1,0,0
5730,0,4185.26,4991.38,-1,0,0
5730,0,4195.99,4952.19,-1,0,0
5730,0,2650.83,4813.97,-1,0,1
5730,0,2551.02,4830.07,-1,0,0
5730,0,2875.84,4835.93,-1,0,0
5730,0,967.176,4840.38,-1,0,0
5730,0,849.23,4840.42,-1,0,0
5730,0,3922.04,4846.27,-1,0,1
5730,0,2274.84,4850.94,-1,0,0
5730,0,2598.83,4855.05,-1,0,0
5730,0,3623.08,4864.14,-1,0,0
5730,0,3799.6,4865.82,-1,0,1
5730,0,1984.84,4869,-1,0,0
5730,0,1984.96,4869.13,-1,0,0
5730,0,4237.93,5012.97,-1,0,0
5730,0,4474.15,4878.39,-1,0,0
5730,0,1634.95,4890.99,-1,0,0
5730,0,4278.81,5031.98,-1,0,0
5730,0,4517.06,4901.13,-1,0,0
5730,0,2616.05,4902.13,-1,0,1
5730,0,2391.96,4905.06,-1,0,0
5730,0,2313,4914.15,-1,0,0
5730,0,4477.08,4922.21,-1,0,0
5730,0,4534.7,4931.82,-1,0,1
5730,0,4520.81,4932.05,-1,0,1
5730,0,2452.94,4933.05,-1,0,0
5730,0,1774.11,4933.17,-1,0,0
5730,0,4499.89,4943.08,-1,0,0
5730,0,2196.9,4953,-1,0,0
5730,0,65.1951,4954.3,-1,0,0
5730,0,2319.95,4957.2,-1,0,1
5730,0,4354.59,5108.65,-1,0,0
5730,0,2446.91,4975.16,-1,0,0
5730,0,3399.8,4996.81,-1,0,0
5730,0,2385.01,5007.21,-1,0,0
5730,0,2382.94,5008.04,-1,0,0
5730,0,2689.21,5010.31,-1,0,0
5730,0,2254.68,5010.7,-1,0,0
5730,0,2334.7,5021.79,-1,0,1
5730,0,2704.89,5021.97,-1,0,0
5730,0,2847.94,5022.96,-1,0,0
5730,0,2627.96,5029.01,-1,0,0
5730,0,2428.35,5029.56,-1,0,0
5730,0,4438.77,5191.89,-1,0,0
5730,0,4586.12,5058.33,-1,0,1
5730,0,2178.58,5060.69,-1,0,1
5730,0,1477.07,5062.15,-1,0,0
5730,0,2380.78,5067.9,-1,0,0
5730,0,3042.96,5071.14,-1,0,1
5730,0,2424.95,5078,-1,0,0
5730,0,1868.77,5079.9,-1,0,0
5730,0,2254.7,5082.95,-1,0,0
5730,0,1616.54,5084.77,-1,0,0
5730,0,3941.89,5093.11,-1,0,0
5730,0,2273.92,5102.15,-1,0,0
5730,0,4666.16,5111.33,-1,0,1
5730,0,2241.05,5119.13,-1,0,0
5730,0,2224.44,5118.5,-1,0,0
5730,0,2845.84,5120.08,-1,0,0
5730,0,2274.05,5122.07,-1,0,0
5730,0,2474.08,5127.23,-1,0,0
5730,0,3084.05,5138.15,-1,0,1
5730,0,2754.75,5138.82,-1,0,1
5730,0,2841.11,5146.29,-1,0,0
5730,0,4712.93,5151.08,-1,0,1
5730,0,346.759,5160,-1,0,0
5730,0,2129.8,5164.01,-1,0,1
5730,0,1221.5,5184.63,-1,0,0
5730,0,3112.03,5186.25,-1,0,0
5730,0,4040.83,5191.87,-1,0,0
5730,0,2408.32,5198.34,-1,0,0
5730,0,1122.95,5208.99,-1,0,0
5730,0,3444.07,5211.17,-1,0,0
5730,0,4765.29,5213.34,-1,0,0
5730,0,4037.05,5216.29,-1,0,0
5730,0,3297.95,5227.99,-1,0,0
5730,0,2598.67,5233.68,-1,0,0
5730,0,2630.99,5238.24,-1,0,0
5730,0,2280.9,5240.07,-1,0,0
5730,0,4798,5247.22,-1,0,0
5730,0,4631.02,5385.16,-1,0,0
5730,0,2495.6,5251.63,-1,0,0
5730,0,3354.98,5258.18,-1,0,0
5730,0,2441.94,5290.15,-1,0,1
5730,0,1715.81,5303.88,-1,0,0
5730,0,4701.76,5445.99,-1,0,0
5730,0,1665.9,5313.1,-1,0,0
5730,0,3324.07,5313.15,-1,0,0
5730,0,3412,5314.04,-1,0,0
5730,0,1228.88,5316.96,-1,0,0
5730,0,2804.62,5317.65,-1,0,0
5730,0,3254.89,5317.99,-1,0,0
5730,0,4267.88,5318.95,-1,0,0
5730,0,4734.25,5498.4,-1,0,0
5730,0,2067.04,5323.13,-1,0,0
5730,0,4261.8,5326.85,-1,0,0
5730,0,2465.9,5326.98,-1,0,0
5730,0,3853.1,5337.32,-1,0,0
5730,0,4695.75,5475.95,-1,0,0
5730,0,3252.3,5340.44,-1,0,0
5730,0,2634.12,5342.18,-1,0,0
5730,0,1676.83,5345,-1,0,0
5730,0,4906.84,5347.92,-1,0,0
5730,0,3193.09,5351.33,-1,0,0
5730,0,2712.21,5358.36,-1,0,0
5730,0,4997.06,5374.28,-1,0,0
5730,0,4974.34,5375.57,-1,0,0
5730,0,1710.99,5379.06,-1,0,0
5730,0,4768.8,5597,-1,0,0
5730,0,3327.95,5391.15,-1,0,0
5730,0,504.717,5393.96,-1,0,1
5730,0,4941.94,5395.07,-1,0,0
5730,0,4331.07,5396.32,-1,0,0
5730,0,2795.6,5396.64,-1,0,0
5730,0,2579.87,5400.06,-1,0,1
5730,0,2587.83,5407.97,-1,0,0
5730,0,2094.13,5408.24,-1,0,0
5730,0,4346.19,5411.25,-1,0,0
5730,0,3420.33,5412.5,-1,0,1
5730,0,1680.11,5414.35,-1,0,0
5730,0,1465.64,5428.64,-1,0,0
5730,0,3128.88,5434.06,-1,0,0
5730,0,1356.67,5442.77,-1,0,1
5730,0,5042.99,5443.99,-1,0,0
5730,0,1114.87,5444.97,-1,0,1
5730,0,2848.37,5449.41,-1,0,0
5730,0,3197.68,5453.78,-1,0,0
5730,0,3893.88,5450.96,-1,0,0
5730,0,5018.91,5459.99,-1,0,0
5730,0,2268,5469.14,-1,0,0
5730,0,2894.93,5471.01,-1,0,0
5730,0,2823.91,5470.11,-1,0,1
5730,0,2629.92,5474.04,-1,0,0
5730,0,4458.2,5477.37,-1,0,0
5730,0,1563.67,5478.76,-1,0,0
5730,0,2187.06,5482.25,-1,0,0
5730,0,5058.22,5483.42,-1,0,1
5730,0,2516.81,5491.05,-1,0,0
5730,0,4878.09,5631.18,-1,0,0
5730,0,3215.86,5497.91,-1,0,0
5730,0,4864.78,5638.84,-1,0,0
5730,0,2785.03,5502.09,-1,0,0
5730,0,4498.97,5512.04,-1,0,0
5730,0,4970.63,5512.71,-1,0,1
5730,0,4900.9,5517.92,-1,0,0
5730,0,4904.01,5657.23,-1,0,0
5730,0,3417.82,5523.03,-1,0,0
5730,0,3702.01,5525.1,-1,0,0
5730,0,5070.16,5525.24,-1,0,0
5730,0,2727.86,5526.97,-1,0,0
5730,0,3248.96,5531.04,-1,0,0
5730,0,4388.83,5540.04,-1,0,0
5730,0,4931.87,5541.9,-1,0,1
5730,0,2922.02,5544.19,-1,0,0
5730,0,2835.24,5552.32,-1,0,0
5730,0,669.921,5559.06,-1,0,0
5730,0,2877.89,5564.92,-1,0,0
5730,0,2234.03,5566.22,-1,0,0
5730,0,2855.26,5572.37,-1,0,0
5730,0,2752.4,5572.6,-1,0,0
5730,0,5173.75,5574.82,-1,0,0
5730,0,607.891,5577.03,-1,0,0
5730,0,4952.98,5785.11,-1,0,0
5730,0,2626.67,5578.7,-1,0,0
5730,0,4931.77,5717.97,-1,0,0
5730,0,1894.96,5586.09,-1,0,0
5730,0,3008.86,5585.91,-1,0,0
5730,0,2018.87,5585.95,-1,0,1
5730,0,3642.78,5586,-1,0,0
5730,0,4098.85,5586.91,-1,0,0
5730,0,3269.92,5586.94,-1,0,0
5730,0,3498.72,5592.86,-1,0,0
5730,0,2750.97,5599.2,-1,0,0
5730,0,2915.21,5602.37,-1,0,0
5730,0,3930.53,5601.64,-1,0,0
5730,0,3671.74,5601.84,-1,0,0
5730,0,3008.88,5609.96,-1,0,0
5730,0,3677.7,5611.8,-1,0,0
5730,0,3328.1,5614.33,-1,0,0
5730,0,3903.16,5634.31,-1,0,0
5730,0,4626.14,5639.15,-1,0,0
5730,0,671.115,5640.17,-1,0,0
5730,0,2917.85,5644.03,-1,0,1
5730,0,4580.15,5645.32,-1,0,0
5730,0,3057.54,5654.67,-1,0,0
5730,0,1695.81,5658.89,-1,0,0
5730,0,3887.9,5664.03,-1,0,0
5730,0,5080.69,5857.78,-1,0,0
5730,0,4493.72,5666.81,-1,0,1
5730,0,3140.18,5670.25,-1,0,0
5730,0,2828.98,5677.1,-1,0,1
5730,0,5239.79,5678,-1,0,1
5730,0,4774.05,5698.26,-1,0,0
5730,0,5302.13,5703.3,-1,0,0
5730,0,5308.85,5709.89,-1,0,1
5730,0,2955.06,5711.11,-1,0,1
5730,0,3694.91,5718.94,-1,0,0
5730,0,2447.92,5722.02,-1,0,1
5730,0,5313.04,5724.1,-1,0,1
5730,0,5310.4,5725.47,-1,0,0
5730,0,3839,5731.24,-1,0,0
5730,0,3604.17,5731.2,-1,0,0
5730,0,2144.93,5738.04,-1,0,0
5730,0,2095.98,5743.14,-1,0,0
5730,0,5210.14,5744.2,-1,0,1
5730,0,3071.94,5747.08,-1,0,1
5730,0,4740.21,5753.37,-1,0,0
5730,0,5316.88,5757.9,-1,0,1
5730,0,2806.85,5758.97,-1,0,0
5730,0,2645.84,5761.06,-1,0,0
5730,0,3051.01,5768.23,-1,0,0
5730,0,2068.71,5766.72,-1,0,0
5730,0,5373.94,5773,-1,0,1
5730,0,4606.94,5780.07,-1,0,0
5730,0,2214.99,5782.02,-1,0,1
5730,0,2965.03,5785.26,-1,0,0
5730,0,4102.04,5785.24,-1,0,0
5730,0,2628.09,5787.13,-1,0,0
5730,0,3130.72,5788.94,-1,0,0
5730,0,5388.87,5799.9,-1,0,0
5730,0,2544.06,5800.08,-1,0,0
5730,0,5380.48,5802.49,-1,0,0
5730,0,5380.45,5807.55,-1,0,0
5730,0,2930.96,5812.98,-1,0,0
5730,0,5435.88,5821.93,-1,0,1
5730,0,5395.29,5827.34,-1,0,0
5730,0,4657.01,5830.15,-1,0,1
5730,0,5423.03,5835.27,-1,0,0
5730,0,1749.67,5835.68,-1,0,0
5730,0,4356.97,5841.14,-1,0,0
5730,0,5451.85,5843.96,-1,0,0
