"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pC","pRI"
"845",0.815317879635715,0.00011176006042135,0.859511681716359,0.000360143203134715,0.0114768314335147,0.00464061903785576,0.0159478464691613,5.72767568631352e-06,4.12814252641899e-06,2.83853669784489e-06,0.142063369963674,0.0409476756016201
"846",0.752104963426869,3.3698591160444e-05,0.957110075084163,0.000204404827006785,0.0153222583624105,0.00594715920064502,0.167124019297934,6.54392138009059e-06,4.68949310710417e-06,2.45979535976428e-06,0.202361931503298,0.0336051006032558
"847",0.859904346539431,3.3787809447957e-05,0.880025808954343,0.000277301623946939,0.0190660274222586,0.00647882463349237,0.032829085368138,5.84587233892598e-06,6.42502791782556e-06,2.64234855171183e-06,0.173823586001828,0.051008499003891
"848",0.773400042949097,0.000119010157968692,0.922449947728017,0.00012590674342927,0.00136698833752493,0.00483723697242922,0.0366887205004629,5.9299504136242e-06,4.71751401533437e-06,3.22863549681777e-06,0.205825381313494,0.0387454358668711
"849",0.585013909227364,3.23562524497965e-05,0.611166568769489,0.00029114574917467,0.000497102467342785,0.00564391054975744,0.598795017697268,6.73938665902925e-06,2.78031529590414e-06,1.85758319114012e-06,0.181304455799849,0.0314098272716421
"850",0.632140221512646,7.65092773343596e-05,0.642229586760479,0.000120345061803868,0.0173968779438696,0.00429871010131925,0.152031911389688,5.47426803328031e-06,3.70403428173073e-06,8.01614018241407e-07,0.200079584003798,0.0387484902401875
"851",0.600236663704541,1.07804145082176e-05,0.602378348639636,7.20264075779709e-05,0.0142559041950919,0.00424139714252304,0.0139653657130457,7.92266440528602e-06,6.94408455999245e-06,7.104329837331e-07,0.277988357954722,0.0312248168939851
"852",0.606577551099063,2.64589170909118e-05,0.646679445225253,0.000151948860937035,0.0124595585379155,0.00694230241641088,0.196278584121708,3.86221116896624e-06,4.15049717766373e-06,8.91082380922966e-07,0.141050410895373,0.0340065394347188
"853",0.75785966983293,2.69123970959674e-05,0.839409213336235,6.40924005612388e-05,0.319271048769155,0.00371902229961478,0.166652334256139,5.57914926883926e-06,5.15366431255674e-06,7.12506247493641e-07,0.166139490715014,0.0222369412190186
"854",0.543228129234623,1.86274079706575e-05,0.562038306071173,0.000148771791526247,0.00123001049443926,0.00440994441368573,0.208872929009436,8.53170677262179e-06,3.24270997782632e-06,4.81214457877658e-07,0.158476054065159,0.0331037652450877
"855",0.756859929130446,1.81146527417952e-06,0.822381869665513,4.7795086905249e-06,9.29488914089087e-05,0.00674259922552441,0.249775384405221,8.03554336483469e-06,5.64997558456896e-06,1.53821947761683e-06,0.205225692171657,0.0452211562192039
"856",0.509495623517224,1.55778087125297e-05,0.628652410562664,2.96926378186838e-05,0.00278646196217759,0.00447359375157822,0.424107331611966,6.93626105430082e-06,5.74383947446398e-06,2.61683159290341e-06,0.249398272470686,0.0616290382548968
"857",0.784321428290702,3.97448618253806e-06,0.973824526462438,0.000120592878561247,0.221677122924176,0.00477154020258525,0.0323325848293648,8.38535157546143e-06,3.57262402473497e-06,3.25822885935093e-07,0.205842570736218,0.0280266781006888
"858",0.646437704624498,0.000140669699355884,0.777287475434593,0.00031671242175182,0.000968507126945559,0.00622572542196147,0.652735515051138,8.33059391908642e-06,5.57112371500278e-06,1.49061011903743e-06,0.157320985317249,0.0490582342662679
"859",0.808101335810298,7.05474003373558e-05,0.866160458043458,0.000966012580140776,0.0197755387828675,0.00497847756058994,0.139993055687204,9.05304237087621e-06,5.07227038407295e-06,1.20321768828739e-06,0.261016135477341,0.067787412944595
"860",0.583908545620481,5.04730240966763e-06,0.748752631349123,0.000464338710060957,0.0268614879307256,0.00521091567724734,0.277567943547637,8.84355866958268e-06,5.50569758423514e-06,2.44542913677217e-06,0.196414770656663,0.0544566637703905
"861",0.843353845326928,0.000108068954267417,0.846037535933951,0.000274577282074149,0.0476256244563209,0.00624782206950066,0.31844831288074,4.68068472499654e-06,5.0053550273213e-06,8.95890961286361e-07,0.189086799194038,0.0388315793597589
"862",0.518359774989986,2.74812999812656e-06,0.763329053946581,2.52520280995309e-05,0.0385539491037638,0.0040198139381205,0.521139425349633,8.20012191408927e-06,6.32994273841869e-06,2.46169295482025e-06,0.199176136907031,0.0421030416347183
"863",0.468670380820497,7.7274311756778e-05,0.608131766993408,0.000103125352785494,0.000724139216495098,0.00475355410429509,0.535806215189948,7.90361907000712e-06,5.31329559799368e-06,1.57220166551362e-06,0.136792286650582,0.0341144375788085
"864",0.73597268018646,2.59345838800248e-06,0.752110927428222,4.20658657561326e-06,0.00078113803418647,0.00553183119531004,0.0410882263820003,1.12426016221051e-05,4.09430345736055e-06,1.93405427632103e-06,0.20021321611554,0.0533484567329044
"865",0.655438995785191,0.000160679759326817,0.786054548578453,0.000348568777098096,0.000176312264212878,0.00589752750085604,0.331922839078983,8.49527409940028e-06,5.92995338995716e-06,2.17656806062883e-06,0.18567373947781,0.0536106194378943
"866",0.522759999171632,7.50550651181097e-05,0.778054383772386,0.000277356309582511,1.88353698675217e-05,0.00412827571365688,0.103216153615062,9.71529928287412e-06,4.52419736754902e-06,1.02169124032591e-06,0.160493364726448,0.0308350858387848
"867",0.537988101450112,6.77162368255394e-06,0.554707142829401,3.17481268016801e-05,0.00213647713797841,0.00590532870573956,0.0280638421944623,6.36493454514183e-06,5.39383505560697e-06,9.1838058090826e-07,0.261730054254404,0.0499099913371215
"868",0.447250600658464,1.43608839098764e-05,0.497954170619438,0.000187930955711308,0.000327515532472627,0.0044754270187654,0.220944779478673,8.71561842299497e-06,3.41590627432448e-06,1.99611918600985e-07,0.151275294641449,0.0315730137787627
"869",0.581915762641141,0.000108660484347357,0.710061862950899,0.000136675467149891,0.0247532066082904,0.00615384090208818,0.253090683757463,7.1727431701492e-06,4.62268178331813e-06,2.09443558934127e-06,0.165875187542783,0.0435963410233331
"870",0.722775162559881,0.000246706512932081,0.819493922475389,0.000444965614610914,0.000257030072430446,0.00717491775994615,0.00196841584176674,6.28830415666424e-06,7.41721004664775e-06,1.36697668447519e-06,0.192004559234078,0.0463047332145523
"871",0.692659122119054,9.52660037830992e-06,0.911436467262484,6.8551860546072e-05,0.104832494842626,0.00512079382969629,0.341167703035856,8.30364354528342e-06,5.04342445760442e-06,6.88364613054493e-07,0.155091565530874,0.0282973050992236
"872",0.507878907814372,4.00121898866551e-05,0.59818988278281,0.00013436608555435,0.000194705980754156,0.00420161252519636,0.357189407151709,8.63416209636959e-06,4.38162025089828e-06,1.56781885717961e-06,0.184590525809336,0.0639063389330232
"873",0.701030631481709,1.29808302892751e-07,0.762328384600888,0.00042134388614174,0.000700595095686814,0.00554021227086118,0.416495871232652,5.85781526260159e-06,3.72329587735113e-06,2.16606093134901e-06,0.226462579498839,0.0675851558701218
"874",0.651845527723885,3.75119772920199e-05,0.981538917252717,8.49585469793654e-05,0.174586460108773,0.0048449480988114,0.292422839996013,8.79113917350964e-06,5.20148593917963e-06,7.02389362444429e-07,0.156087485960533,0.0403958290609333
"875",0.685961715302189,1.92731825626599e-05,0.752257778940436,5.96229032138307e-05,0.000875044022656054,0.00487571380819318,0.0157875980271818,7.95902395816615e-06,5.47792188317659e-06,1.5227382317222e-06,0.181121428807344,0.0986156113837725
"876",0.757772145259657,1.45236248934849e-05,0.817998329270234,0.000766441686915724,0.0281743779218826,0.00622510925489288,0.0144675712963209,9.36603678683426e-06,3.02480688480422e-06,2.65600544654531e-06,0.204136676701771,0.0376643583584239
"877",0.637862042503383,1.36584369300515e-05,0.753221535139191,0.000808140458189116,0.000609340190026337,0.00651985981177189,0.564231566049616,5.63111637160465e-06,3.34626796655546e-06,6.4707829982805e-07,0.144669532334964,0.0586077750925001
"878",0.738207363381789,7.01179910962725e-05,0.84299533239578,0.00023484488763974,0.0273788380156317,0.00584609328055397,0.638098107765525,4.54950034366301e-06,5.17927879553257e-06,1.19969713147896e-06,0.270317597665875,0.0615114643581668
"879",0.800701876465929,1.6843197871136e-05,0.934423882872595,0.00204379327869382,0.0289464914045535,0.00580140672513307,0.22792555177049,6.17014854635888e-06,4.94553873075276e-06,2.09096689970657e-06,0.187276870446955,0.0386591458254029
"880",0.744513136179002,0.000211652267727287,0.75663594438913,0.000687067792561937,0.0315091777244675,0.00493995818552635,0.0509252105190698,5.41130265832179e-06,6.70680428620177e-06,1.68587168809948e-06,0.19404036041693,0.042687648088752
"881",0.699890921239361,0.000288083781467488,0.844854333962761,0.000923775524816406,0.0243057871391702,0.0062426119197356,0.298048721525824,7.77832129499504e-06,4.24137338050857e-06,6.84530135866757e-07,0.170537592239696,0.0321647097330378
"882",0.53650775877728,1.08856414585078e-06,0.70573629475739,0.000392007915351638,0.0110884265701857,0.0049963666786642,0.319115293552406,9.02424254503586e-06,4.10047861819048e-06,2.20061008864441e-06,0.182572347945748,0.0490454745382978
"883",0.763943086026827,4.73172448754728e-05,0.922155813432327,6.40106706417034e-05,0.0574489594564545,0.00532889710228271,0.0190104780603017,6.20570723758717e-06,4.06715124549649e-06,1.87946526528638e-06,0.229465041389502,0.0626599499308323
"884",0.677023641373777,0.000105292425806499,0.704440564955265,0.000357736151581551,0.00994760384527244,0.00533989910044243,0.176829350446303,7.18544070255049e-06,4.30444240686671e-06,1.29429829403784e-06,0.189128800528914,0.0326858572991113
"885",0.666487292331103,5.61577337019438e-06,0.856699139159823,3.58626395499992e-05,0.036326397159282,0.00538782514183148,0.0787352750402438,7.59028366392169e-06,4.93675317125075e-06,1.07588331994702e-06,0.190590405589989,0.0552708996776151
"886",0.732793832092102,1.04685481901271e-05,0.857074152644213,9.02517682663048e-05,0.00507302240784794,0.00495828367539585,0.00219081212787479,8.19371735026236e-06,6.44671858937512e-06,2.0135569712851e-06,0.169545923571824,0.0437307985990898
"887",0.781068749549859,5.75883327221665e-05,0.834533713622454,0.000301006136347591,0.00230876635184577,0.00556378300026739,0.144146810465141,7.16574691647228e-06,5.85296045221185e-06,2.84345002280031e-06,0.125674071503979,0.0354688091581978
"888",0.613536841094615,4.08592540693301e-05,0.676817193037457,0.00019720983375954,0.00123841330545219,0.00636582217986952,0.389313969492026,7.66397855917252e-06,7.85523222270821e-06,1.54196492098439e-06,0.169989191823933,0.0668322209524026
"889",0.760030316406601,1.73542001768263e-06,0.84445264285877,3.38936571751611e-05,0.195063314644434,0.0059834996525919,0.0961970107222303,8.61190387541843e-06,3.90819179641732e-06,1.59151162194259e-06,0.145684475646699,0.0459267596332239
"890",0.85186714641976,1.17967512595759e-05,0.970066229979357,9.50240944628001e-05,0.358076936723037,0.00587285233237819,0.443843997328305,4.72801470702924e-06,4.79192046760316e-06,2.57273544068423e-06,0.23559647063191,0.0286448153619692
"891",0.758265633971746,8.41584316512921e-06,0.913918951758516,4.01782389890249e-05,0.0072398033050167,0.00589706539978601,0.212682856916107,4.89838566757899e-06,3.65098265649407e-06,2.72248812648928e-06,0.203097686441395,0.0495211313098491
"892",0.723661341430795,1.21881236222595e-05,0.775304475126606,0.000383219815740496,0.022410519090888,0.00439527623384175,0.116275438413638,8.99713007286551e-06,4.12239972911621e-06,2.73999774113792e-06,0.116110746422316,0.0426519800110055
"893",0.567675476073314,8.91276720974554e-06,0.674488293931715,4.04713409631805e-05,0.320582198459469,0.00511978583228914,0.60400208993111,6.654655644214e-06,3.40561500270861e-06,4.62969609599351e-07,0.18509232079805,0.0323244144067464
"894",0.760468556987818,4.18448937766161e-05,0.791793051829536,0.000209935985785032,0.116892974491642,0.00544435675432932,0.0248894920064025,4.48892830689226e-06,4.22761154708666e-06,1.60198711914702e-06,0.135516451664043,0.0598272574329071
"895",0.662501435114813,1.19691786098767e-05,0.791939396608414,9.37486299693138e-05,0.0260237187205663,0.00639259018313434,0.120052940313346,7.31377053338521e-06,5.81121855211608e-06,1.88176782381955e-06,0.155157661266479,0.0433740001213916
"896",0.653440301372348,8.02209863137295e-05,0.80676202318777,0.000213792982845418,2.88083473951361e-05,0.00375201404842895,0.0883397986522012,7.67966966352475e-06,4.53532558958256e-06,2.71901062830763e-06,0.199012801213333,0.0446779492807254
"897",0.896369524796614,1.14894648721251e-06,0.961165982032355,0.000274758146947679,0.0505117833158315,0.00617797636272658,0.101166033999189,6.08365961857633e-06,4.36521785392852e-06,2.03037655489967e-06,0.195842572735495,0.0462927903889217
"898",0.710596260128518,2.20608415768754e-05,0.740291164347709,5.07134737437067e-05,7.94739220315796e-05,0.00836610726386018,0.0368814781729939,7.72798742323359e-06,6.86187079597425e-06,1.32855641988439e-06,0.224515415285697,0.0517156889853995
"899",0.676870222392074,3.86177973323364e-05,0.916543580362092,7.36687057756266e-05,0.209470025492254,0.00613035959055549,0.0993769205944993,6.03581332751434e-06,4.11791330182985e-06,7.64399425064698e-07,0.155249396771585,0.02547347090363
"900",0.573637364133542,5.84075652017057e-05,0.674463705364808,0.000211199839836653,0.00133328319088807,0.00550382820508352,0.0479225894304816,6.96481694949632e-06,5.52742737210337e-06,1.9263976760214e-06,0.212647292727367,0.0535737113242152
"901",0.741125983635946,2.91193012165408e-05,0.899482657865453,0.000718895022403978,0.0176479731201213,0.00554129394235572,0.940307783735834,8.45572407859743e-06,5.86020583545836e-06,1.61380441550432e-06,0.19161198991829,0.0407997729227513
"902",0.907463989746543,3.61369066743352e-05,0.960820034609005,0.000165919045191871,0.0230758839044511,0.00606280039504483,0.0792848301408665,4.67434212703905e-06,5.3100279143147e-06,2.72043516517242e-06,0.143998468412546,0.0736573031491072
"903",0.60810529583052,0.000118775016094747,0.910647429380461,0.000557397803693995,0.000439710681567679,0.00483735574731569,0.0191456025541615,8.38641131964926e-06,5.28761706847724e-06,2.07150961251107e-06,0.207029029639156,0.0390340010415641
"904",0.44424805088077,4.73205949109231e-05,0.546747006561014,7.27412978511898e-05,0.0008346744558612,0.00507648024366409,0.488448917024905,7.67123016104221e-06,6.09264795216358e-06,8.05882399345801e-07,0.213830199672712,0.0533838942779552
"905",0.80127837250483,9.83211071466709e-05,0.847123404291805,0.000156885415356156,0.0048313396152025,0.00539024191476264,0.0176568057905343,3.90635857173923e-06,3.62643241866099e-06,2.2627689696735e-06,0.231876087189425,0.0637748772368505
"906",0.780039867878464,9.47142806582655e-06,0.895614188041207,0.000313361070199725,0.000308000569735184,0.00394137215510105,0.0584917550418493,7.09661170839321e-06,4.91989082529181e-06,3.36667201827653e-06,0.223945755720221,0.0345824432498034
"907",0.776636333457685,7.06437789187714e-05,0.78754923023581,0.00135958175407991,0.000471370151920776,0.00536894344056041,0.306186824364983,6.46604920677351e-06,4.51894400689421e-06,1.32230828545107e-06,0.233426561534096,0.0658368132532252
"908",0.75669433194177,5.28982459841292e-05,0.846457005779936,5.9544633345952e-05,2.94178465369992e-05,0.00558678207156928,0.0517421125356698,7.54867048382913e-06,5.74902588687388e-06,3.37500604301556e-06,0.158355976579338,0.040737599161996
"909",0.570453058385351,2.27275205691503e-06,0.667157679307738,0.000663466264442458,0.00083323868299981,0.00472277395735864,0.141969058225879,6.08071001800281e-06,4.99606693225458e-06,2.73165497191865e-06,0.227074837655249,0.0569137005394863
"910",0.438285800925269,9.14726103248699e-06,0.574568647038308,5.59454843718486e-05,0.000940818252357837,0.00467349611608809,0.441507588219972,5.3602769702527e-06,4.74255388423594e-06,8.84937653897e-07,0.255405829850628,0.0404071747597659
"911",0.527998078989532,1.16229489468067e-05,0.615158712474447,4.06437667977538e-05,0.00178319854597547,0.0050144567964847,0.0272727120417867,5.67839810608655e-06,6.19347725425807e-06,1.84677841689538e-06,0.138378834171298,0.0424155399254129
"912",0.78304703513329,0.000100636677784232,0.899867108153621,0.000274037420475821,3.04767188660796e-05,0.00489329224091581,0.0187745558410431,5.22080664570084e-06,4.49556227085923e-06,2.14186896723614e-06,0.152198842289121,0.0423221577729976
"913",0.776288603617356,6.85639213672218e-06,0.787876090773883,0.00112176238383198,0.047651480605417,0.00543712663964808,0.461926760144053,7.3194599662632e-06,6.38765589974233e-06,1.76120770025249e-06,0.203276798953311,0.0448098821436604
"914",0.755458887064387,5.14531280847974e-05,0.835948134213015,8.92384261503283e-05,0.17702896714986,0.00377900025588764,0.39846469399831,7.9894636450567e-06,6.20360926420499e-06,8.71621604863761e-07,0.244102641585362,0.0742530823277823
"915",0.645885114961382,9.72374285048367e-06,0.8056060745887,0.000225500407561846,0.00234201981981022,0.00609587052244852,0.000108979574184104,5.8815234517679e-06,4.85266533746007e-06,1.19981359330454e-06,0.142684072459843,0.0336099215734205
"916",0.78597705788916,5.69370153515809e-05,0.862025249173014,0.000291749621066948,0.00107800894051384,0.00533085394209902,0.495190444534584,5.4822324873933e-06,5.85822635066221e-06,2.627175740958e-06,0.135546681019329,0.0363290321334943
"917",0.6012404401395,2.05605945230359e-05,0.730593910522883,0.00010724439565317,0.0380613606764176,0.00558173356770219,0.400422240139149,8.43772712818468e-06,3.96998700629052e-06,1.05162756134327e-06,0.192051827142135,0.047387358773325
"918",0.666633263816184,2.40344965448451e-05,0.836709949289818,0.000464042027496617,0.0197733265565571,0.00539941118527818,0.0724846801109072,6.21512122006165e-06,5.37127071350981e-06,1.4563744059631e-06,0.141970669032805,0.0370235326207569
"919",0.722770927877278,1.69847259400542e-05,0.889102275522504,7.05067273338128e-05,0.000105956503118393,0.00495578705116639,0.362217334060951,7.16983276867641e-06,4.35374855508054e-06,2.241801209688e-06,0.180764148898978,0.0540734468316968
"920",0.50388350633826,7.38290131001903e-06,0.55160819434858,6.02040151647241e-05,0.0111726265288943,0.00616016901213295,0.441247639901602,5.00028101201515e-06,3.26384139167338e-06,4.0724238824713e-07,0.140490054845994,0.0462503412387028
"921",0.532264170287223,3.3517855403673e-05,0.815385867783389,0.000901805376108729,0.000327137521617358,0.00363150290189446,0.0261009870042916,8.23497389845928e-06,7.20154107960509e-06,2.57976437380661e-06,0.197010682300704,0.0376273373517527
"922",0.651073317636889,1.06830537311967e-05,0.855378103566983,0.000179077678769101,0.0119307435570071,0.00595318735267342,0.521960242585059,7.41785679965796e-06,4.37492191413775e-06,7.32649864463131e-07,0.195810799713974,0.0471945482994926
"923",0.760878117948736,1.53829257876323e-05,0.836858468919157,0.000161420508283817,0.051001624920595,0.00661625503364868,0.00749553713992696,7.45959113322649e-06,7.31323807738282e-06,1.5997726570631e-06,0.19581247402169,0.0512456491740157
"924",0.751412939837848,1.43331502473449e-05,0.813697336709436,4.67532173592254e-05,0.00518451162225665,0.00611469793470375,0.0556010765207937,7.18626559807215e-06,6.05777468288082e-06,2.81307973955665e-06,0.257796907625478,0.0793712184337229
"925",0.677346713421252,7.05091404948671e-05,0.685454322021323,0.00025660310369229,0.00704648390944784,0.00541512482224176,0.543702935735563,6.64950665388494e-06,4.23318333746758e-06,1.08520055264594e-06,0.221256803213424,0.0308609467256172
"926",0.78903056675554,4.2946714829343e-06,0.956045129253641,0.0023621386295169,0.000239318703008164,0.00763384998978976,0.416143900171906,6.53963064345029e-06,4.9039282221273e-06,2.82770249062039e-06,0.15636000534616,0.0641757277590545
"927",0.631560096863716,5.68683762675095e-05,0.734675522213834,0.000157995662732448,0.000910658785550273,0.00528738018442598,0.186508962192623,6.04909515659402e-06,3.18340049833931e-06,1.51624150842649e-06,0.188073245392145,0.0357053297052349
"928",0.74952657472632,3.49687303761788e-05,0.919773973698572,0.00114814382816434,0.141090530309816,0.00486742433052056,0.22723398611669,8.33672238790043e-06,5.8849246004342e-06,1.55618691246196e-06,0.161026502848538,0.0404609750931859
"929",0.575517413302561,0.000144917093113935,0.864157619868311,0.000188421800141148,0.0679698529625568,0.00630139096513672,0.409982529982894,6.80565114947469e-06,3.72933287567304e-06,8.32176068324376e-07,0.166143573246383,0.0442469944419241
"930",0.599722566409498,7.62742298897338e-05,0.716966013053573,8.08334828773137e-05,0.0022432132584324,0.00497608995374344,0.426570414436435,9.26250525826497e-06,3.90998557882182e-06,7.58411458783103e-07,0.23413084334266,0.054773718405326
"931",0.578640228606092,5.98615389241572e-05,0.624483253238054,0.00018781175273433,0.000478166233227915,0.00615348009877108,0.175119596673612,4.94392925675775e-06,4.98131674710536e-06,9.80590308300406e-07,0.179137583096817,0.0272875593262525
"932",0.706924896478723,3.10205214839833e-05,0.93060628481119,0.00207548613930328,0.00738047104400944,0.00423898741370466,0.00294142568294641,7.0842132178637e-06,3.73293327353659e-06,1.38297896183981e-06,0.214660753881146,0.0587799396994983
"933",0.508313970761443,2.87549718354212e-05,0.642598779544881,0.000862507796987036,0.00108094125054366,0.00406691844660468,0.142349852793095,6.07339285767417e-06,4.35973226819888e-06,1.62370123654422e-06,0.180829758984387,0.033709595742641
"934",0.62547128744171,6.33393594541878e-05,0.645138946341105,0.000617391830271404,0.0189396421633177,0.00480118234684731,0.173829211023005,9.73605706677952e-06,4.91672338808361e-06,2.42047070783923e-06,0.218138115724029,0.0477499757404123
"935",0.70410417700714,2.40401981630451e-06,0.790157785925214,3.29968278102268e-05,0.184746125259383,0.00607431147219941,0.366361552871822,5.7966038906496e-06,7.64650392920156e-06,2.95950945546854e-06,0.21367531148428,0.037796139715941
"936",0.728098273370164,4.92398026314136e-05,0.746623560282749,0.000126188557002701,0.000758102059005355,0.00456726839205503,0.134687977007414,5.82726017889582e-06,3.76255991797787e-06,1.77246920547473e-06,0.237523155107991,0.0493683018909094
"937",0.67646419818211,2.77851401438488e-08,0.819339791752097,0.000194679142458449,0.00490231658483297,0.00588426697635473,0.734256969992589,6.73309150344928e-06,4.50698368505614e-06,1.6108637968373e-06,0.180291502844887,0.0724070355637352
"938",0.489783965455403,1.32192167151847e-05,0.554979532708379,4.02842073448806e-05,0.0106649705497419,0.00447073300719239,0.21246099857262,8.83532539430517e-06,4.33455643338942e-06,1.7179098170289e-06,0.218013950162246,0.0512318342863965
"939",0.708287876377515,0.000182769578613937,0.81054523797627,0.000369450789828051,0.0013855503798498,0.00682263437256431,0.281844434690069,5.68801123111002e-06,3.84628090905706e-06,5.98971316006281e-07,0.178328074015657,0.0437212775885927
"940",0.805246788124466,0.000230248334188369,0.883614741023358,0.000807424117423005,0.0116674288002801,0.00569857255608252,0.162481150382078,5.70261726910075e-06,4.95182716653706e-06,2.38853760737135e-06,0.164287357108624,0.0412567034800604
"941",0.781234851666557,3.76866044472487e-05,0.789335177345349,0.000161448511570575,0.15114729263142,0.00554170242657681,0.518060571340571,6.98591172064377e-06,6.80132502999751e-06,1.49647195524543e-06,0.254423038578968,0.0467731920493818
"942",0.839967289147497,3.27262905421987e-05,0.902804348581229,0.000260850844677977,0.112608949229213,0.00663643743978734,0.0905622341671999,5.30281829341297e-06,3.04706709604539e-06,2.61159266081948e-06,0.122964681839529,0.0315812659678776
"943",0.639822502241234,5.13251147715162e-05,0.679166976072954,0.00108192029133127,0.00625364289368331,0.00691789867442979,0.405618605865025,9.72217344369365e-06,6.83652654664058e-06,4.31749648047355e-07,0.179576287887863,0.0483977086081732
"944",0.820581146228537,0.000100704386889298,0.89023327187498,0.000143802428639776,0.000307297383459799,0.00657250799295631,0.396260425551105,5.46285339933776e-06,3.64201093893657e-06,1.85726482977274e-06,0.196938164811929,0.0611678927491547
"945",0.690927016603973,4.7395913557043e-05,0.73595113693771,7.71141943403858e-05,0.0035263633217196,0.00444950416232645,0.0295976770809945,8.00629250688822e-06,5.08536615302852e-06,1.86093800455583e-06,0.255521237192528,0.0655814611772637
"946",0.728367629930336,1.96496485058234e-05,0.866005380755166,3.02962956599891e-05,0.00821234503452566,0.00735744732292229,0.569392560509772,6.1247717450835e-06,5.47579525888084e-06,2.39794217156724e-06,0.299053260465676,0.0826235221969051
"947",0.760364789111763,4.02511213233333e-05,0.765647181109597,0.000118415919968291,0.00125452861104712,0.00683714503864905,0.409777607207534,5.66069433864606e-06,4.67382984556142e-06,1.58389488797111e-06,0.214668170478772,0.0749613561336173
"948",0.53695586677787,5.84890952526811e-07,0.54716314313061,1.12140665573997e-05,0.0791681667104209,0.00363696426628762,0.00863244817832137,1.03265160223138e-05,5.02436574498566e-06,1.28746076654378e-06,0.160909845478404,0.0373869407728938
"949",0.763851409340515,1.10024869625302e-05,0.836334058997744,2.76733243010423e-05,0.000319707948864888,0.0052423195332115,0.162174859319635,6.29868454294523e-06,5.83568875790986e-06,3.12316670080532e-06,0.187823680403344,0.0285898845476435
"950",0.586495628563637,0.000151914819015252,0.74717584402165,0.0005987525036142,0.00182641465049609,0.00569302515817761,0.281601149150408,6.66377598730817e-06,4.55064761206641e-06,2.25580919135772e-06,0.260733068498321,0.0546628176607793
"951",0.895201367573585,8.94519027294524e-05,0.967313834186725,0.00202373052464996,8.7607098179559e-06,0.00573105154844785,0.0300658106624355,4.9649550650089e-06,4.76309523658968e-06,3.17287261078052e-06,0.220951938177649,0.0751664788735543
"952",0.824876790890768,4.9064959240493e-05,0.905988705698521,0.000482227213197295,0.00164958222560532,0.00663743709165679,0.12327085992165,6.10187954332663e-06,3.39634246918375e-06,2.08613977185325e-06,0.18866589358282,0.0391821648956563
"953",0.59437745677397,0.000101648023105242,0.781683179170481,0.00139759154611746,0.0486026076112756,0.00398092943910208,0.144943939081455,6.24819593119847e-06,3.95034888277738e-06,1.1326698951655e-06,0.22398005855118,0.0401287631893893
"954",0.636224042897345,5.98631629227666e-06,0.740528885671041,0.000170906714733723,0.00587627759978295,0.00498730115476347,0.0235375850370422,7.59180426877959e-06,5.07352087253533e-06,1.4261093307026e-06,0.146048243949527,0.0562231878721046
"955",0.574294125774904,1.23628456993684e-05,0.692947196732834,7.93688255836441e-05,0.0231811005374318,0.00567669555647417,0.212024207705362,6.84093723279314e-06,3.43318132867389e-06,2.81749201951904e-06,0.190108614352224,0.0461458256328115
"956",0.563753597557784,4.20371542838664e-05,0.637231998617827,0.000111708742068096,0.0252844123463078,0.00392600576410363,0.492664083678507,7.6070757433653e-06,3.69718118201237e-06,2.14031655151725e-06,0.210448137259035,0.042872394061788
"957",0.657406491430688,0.000149242305281238,0.665088490957104,0.000279921142415893,0.0352981962797813,0.00473820521850851,0.334681556841414,6.08084588484533e-06,3.9979388965113e-06,1.12310727045212e-06,0.224735971994217,0.0386855120409116
"958",0.776735730284773,7.60772856891476e-05,0.895194782932352,0.000144687225195439,0.0372254558181206,0.0051373656062496,0.413522164689122,4.58916755635013e-06,5.59234021681375e-06,1.68039975352554e-06,0.150767907092019,0.0402894087957774
"959",0.655009228138336,1.77558147285292e-05,0.665162660706618,9.73716957678259e-05,0.0480894132808335,0.00448978169048294,0.250337327697935,1.05027941789069e-05,5.79541563792884e-06,1.27484009715601e-06,0.177163299806828,0.0503475416815343
"960",0.632730130211247,2.03465626875436e-05,0.799585691678536,0.000125224017080603,5.85224507271968e-05,0.00516553334850198,0.0394850482490501,8.36622327500324e-06,6.72967079572229e-06,1.51381663115137e-06,0.164561835951424,0.0349274000395058
"961",0.706462339434695,4.33200256165584e-05,0.778393247728026,0.000952982468973793,0.018257464816123,0.0050223856360044,0.0424035224145881,8.26961829641599e-06,5.03729957171806e-06,1.13686704155997e-06,0.216478488726121,0.0540979096563925
"962",0.627448608598583,1.14998200301041e-05,0.730340907345198,0.000131599248214,0.0021263683966426,0.00445768763301128,0.108680293160168,6.9700640625446e-06,4.53391408731352e-06,1.09518180505982e-06,0.225279580954983,0.0535363864811914
"963",0.823474039221156,1.99495976811867e-05,0.935314272292029,0.000410848129064528,0.0343509592376113,0.00483553311651957,0.136640154462575,4.72706155630012e-06,4.9674893989347e-06,3.02693115525661e-06,0.175005699389708,0.0551264875227288
"964",0.755127754315182,1.04067996113528e-06,0.89257884422307,0.000393265349280313,0.0220201109607163,0.00582705677863954,0.0547157601429974,8.98095682301777e-06,4.35505162568876e-06,2.10633751605438e-06,0.19431119694106,0.0425160161555721
