"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pC","pRI","TR"
"1517",0.358030561441024,8.67980999370174e-06,0.544113669955161,0.000496000792755421,0.0051422731540201,0.0071837277111428,0.328956805131732,9.43536158866719e-06,8.63243981872487e-06,3.95528615945677e-06,0.211591430451039,0.0310413466136733,0.308854188898717
"1518",0.459185520552627,0.00013625314985377,0.58778125913665,0.000246080858178438,0.00556437910136461,0.0174860095966331,0.441378937328973,7.85940562528199e-06,7.74081961557175e-06,1.80226195351373e-06,0.307465102775788,0.0495677654410457,1.45778394092053
"1519",0.332511272304017,3.5162886310721e-05,0.55741861679598,0.000217421805308099,0.0831578124822105,0.00940407396802365,0.438478323044573,1.07326018734005e-05,6.81283370673669e-06,1.50781446228225e-06,0.185468025262215,0.0262654399316182,0.167623138210596
"1520",0.633365635730512,4.82340119499288e-05,0.68300733992059,0.000375388709691569,0.136932841124144,0.00876882879988987,0.743038003179699,9.90881949641391e-06,5.16559875475138e-06,1.71947694347435e-06,0.259221177197609,0.0333551927834947,0.0210164781745347
"1521",0.495061587495457,3.37971160088142e-05,0.576172359720383,0.000142309502592884,0.0107291887531375,0.0109205780220742,0.936159680611908,9.2515317622252e-06,5.43362100800588e-06,1.83235893753154e-06,0.283126697507517,0.0290641590450934,0.661972059918905
"1522",0.482958803056552,1.84842699178539e-05,0.536437388338444,0.000452835592434432,0.00141794198818111,0.00608489749179495,0.346820946599624,8.56860326598989e-06,8.76904420489309e-06,2.13091716356936e-06,0.227856103539212,0.0334277339174902,0.099870422289345
"1523",0.539835279061222,1.75044912208363e-05,0.663763166427321,0.000289348513017155,0.11606458590008,0.00933601192588625,0.387875756324117,9.13763834104218e-06,7.28882654538076e-06,1.47381139437489e-06,0.192063837768598,0.0248164957575739,0.0596619592221939
"1524",0.29465424552281,1.52820673099284e-05,0.426290462780813,0.000279479800663409,0.115319513058904,0.00843653674327839,0.480371388171479,9.43552968534291e-06,3.5106433180728e-06,1.16651979682944e-06,0.360118910642636,0.0173239824873675,0.0890992008335449
"1525",0.38104983812724,6.33195512741829e-07,0.581553730392026,0.000297931701245359,0.139502983772547,0.00915266046014419,0.22887466468681,1.22835834519352e-05,8.88397997532423e-06,2.07136712268919e-06,0.212873342764559,0.0283509996200712,0.0877469211744895
"1526",0.594153119934751,3.88476134307139e-06,0.773932404406045,4.63175547982939e-05,0.257710963877074,0.0138106608789667,0.0763350649389662,1.04455044073783e-05,7.46335147909319e-06,2.83567537500304e-06,0.241846280460343,0.0229028184665352,0.403726407867651
"1527",0.52319794494948,8.97396060455554e-06,0.715386455912312,0.000155648254693859,0.22418629013368,0.00796760728080249,0.283068419948527,1.08485722078543e-05,6.23161622991009e-06,2.53207929158357e-06,0.206438905297768,0.0350270579812806,0.0613615391183054
"1528",0.495251228249272,9.66813046687498e-05,0.533499851436449,0.000625246296962575,0.0118305138734389,0.00785930385428829,0.644673025400561,5.9282689647566e-06,4.83105109198659e-06,2.77770203825523e-06,0.257195388532104,0.0430655647481296,0.031864569441162
"1529",0.540789900319412,7.77765098568884e-06,0.901643309557221,0.000623448038688393,0.0570424227331006,0.0108733642248703,0.433673944520258,9.75124333667464e-06,6.27257153522185e-06,3.42506314825884e-06,0.246766972232036,0.0473302410875313,0.236572539539262
"1530",0.382651355901983,9.54531593007931e-06,0.483191315828296,6.44754983271928e-05,0.0158377557824464,0.01371778295058,0.541517670606971,8.69830641089458e-06,6.20006613612804e-06,1.89709920209932e-06,0.188571926398316,0.0210199230408941,0.384693430421505
"1531",0.467324526071083,3.60238676131353e-06,0.582824310817816,0.000442077427102153,0.0161673658268361,0.0100399323820129,0.993310970935689,1.17836688090167e-05,4.90535008686788e-06,1.83521389695601e-06,0.230892719679998,0.0429503248492132,0.308353655483861
"1532",0.338919617078488,3.80654142096656e-05,0.576455934593221,0.000177903800136799,0.15183024663612,0.0133089110514252,0.38209286803122,8.37003861636082e-06,7.35886458549036e-06,1.99718768775008e-06,0.342943820652056,0.0233054724396063,0.852503437608076
"1533",0.340330684746593,6.93025920322799e-06,0.4519255943885,0.00282183766843552,0.0719650477033993,0.00943095005584521,0.500246443000622,1.41776977062415e-05,5.51918793014806e-06,1.67886407961698e-06,0.317980498143372,0.0273609807216127,0.70765024790309
"1534",0.485105486022808,0.000220606322041134,0.85620495804346,0.000731341751507564,0.0658610302848587,0.0104607237580881,0.455800227621658,9.97134153039477e-06,5.69999940338934e-06,3.05528585145806e-06,0.289024698000151,0.0535005909775689,0.412779949902752
"1535",0.522593425727815,1.29015387035406e-05,0.611867921666998,4.68811505899312e-05,0.218041418310697,0.0118736280158705,0.798374391741184,8.43122431986618e-06,4.968573382701e-06,1.11777057183002e-06,0.246229067600355,0.0426769313109678,0.10847666998729
"1536",0.573389367174175,4.60734123527691e-05,0.7877156968295,0.000482999689214853,0.212932232415178,0.00957970360080393,0.880666650257028,1.02626847287207e-05,8.30461777808275e-06,1.94612212800309e-06,0.198434298014711,0.0329573745917922,0.0151178900844677
"1537",0.336168170950054,1.63622071243555e-05,0.55328346611909,0.000474658518225996,0.189876762708057,0.0183070408257899,0.897472097462431,9.64809990955913e-06,5.90564016929226e-06,1.81998659856903e-06,0.28778066690727,0.0343370192278051,1.28056399255633
"1538",0.526479307571064,1.30894039552385e-05,0.626574158465595,0.000237094676029713,0.00406938974735111,0.00836921887929159,0.367897723584025,9.9649640976925e-06,5.3087947599496e-06,1.43408395111705e-06,0.226509130856991,0.052834640223467,0.046167689165782
"1539",0.486240261169463,2.06225338000768e-05,0.871851729929755,2.9056687842397e-05,0.253827998849136,0.00928612522623598,0.375043044809842,1.19508459208205e-05,1.04886775719536e-05,2.27536204647474e-06,0.202519187430719,0.0271583664742538,0.34937964618267
"1540",0.353934026546292,5.62253614598679e-05,0.47021541538231,0.00035889616110641,0.00830824360240744,0.00943811239930143,0.701566662108123,8.91378880363241e-06,5.38991918728827e-06,2.25301961069235e-06,0.237997248754078,0.0213411820824258,0.799284184319469
"1541",0.465777898088233,1.23082706361347e-05,0.506662821672308,0.00231645939806359,0.106012453342796,0.01658656499539,0.721887778556252,1.12272257460125e-05,5.6596148583974e-06,1.88222829779483e-06,0.229041468873723,0.0263343582661383,0.859382275095193
"1542",0.450083277914355,3.63331920305359e-06,0.717562511794647,0.000522812758671375,0.0520926378460427,0.00880269495542013,0.425529297443292,1.15557516863888e-05,8.30697045431401e-06,3.7709407529291e-06,0.218225829370974,0.0530145175707408,0.0111247813695926
"1543",0.448302587780756,1.57882015988697e-05,0.566164581638392,0.00012798175706048,0.156184539008674,0.0134038580306105,0.56733717624325,1.18774774396854e-05,8.16380412848015e-06,3.64724152794105e-06,0.287643039426093,0.0349878585106723,0.725097774258796
"1544",0.52574948517186,1.32843253827504e-05,0.66055555435219,0.000183899109898614,0.138136355320667,0.0120146338747761,0.768312399976819,1.1905989794695e-05,5.73929511419206e-06,2.87201751720994e-06,0.248931520519306,0.042383730669585,0.555217818607947
"1545",0.432382134394896,8.21119452726508e-05,0.701671093451506,0.000287424644041118,0.259380914831579,0.00858081798005786,0.39757187575451,8.45623901583695e-06,4.26687256624783e-06,1.28828291486182e-06,0.326363957509367,0.0381455660697751,0.00596552293769311
"1546",0.512941347454657,5.50387077928623e-06,0.530101992501298,9.94268624643815e-05,0.259931943002136,0.00883490581264108,0.968021215751037,7.50259518005988e-06,7.8793053100559e-06,1.70466504369009e-06,0.223701338260137,0.0301938492790101,0.443647636778723
"1547",0.464531162541757,2.2232361021102e-05,0.51830587242751,0.000391920621000286,0.000451124333601758,0.00735448250616822,0.78062449342565,9.76869588348746e-06,6.36025912410371e-06,4.30768729099731e-06,0.248956107098614,0.0393384300253862,0.263165272632611
"1548",0.517200543247996,4.42985982028564e-05,0.580895681502981,0.000984137287473435,0.0545880894173509,0.00829446220188559,0.522601336571554,1.08393464835239e-05,6.79856239464033e-06,1.39769334401198e-06,0.288925226414675,0.039240916831186,0.214166817301679
"1549",0.43792171349265,1.22139336992409e-05,0.468147181625221,0.000190478926561047,0.0102575101266664,0.00802710771964976,0.476354813840682,8.728853339329e-06,7.34808773425593e-06,2.26173091951459e-06,0.197608264964397,0.0293378588321196,0.20632456928382
"1550",0.463265157351779,2.92362472797129e-05,0.515401240937132,0.00014851650586145,0.0178250802253943,0.00803033220450875,0.439873258187997,1.1982403185993e-05,4.9550085572403e-06,2.54247458825526e-06,0.189815127142246,0.0273673400514914,0.0744084347300724
"1551",0.316419504383102,2.70998585768886e-07,0.634240748967384,0.000123268720417004,0.00313803086741534,0.0100809321029757,0.706643203122959,1.15066013112108e-05,5.63007081323099e-06,2.06701749285219e-06,0.171781814065183,0.0230309453140541,0.290010723755832
"1552",0.420411707915939,7.69779131546196e-05,0.64473858606101,0.000178913509973097,0.0395951063206925,0.0101355529492447,0.692791207307525,7.74755163630387e-06,7.03600832615038e-06,1.45044959616012e-06,0.200387784640148,0.0252741302692708,0.306522414792899
"1553",0.519381915544436,5.39050734357584e-05,0.689815673001439,9.34673732536843e-05,0.165763961064555,0.00896268123343115,0.263096839867044,6.56358134329055e-06,5.42366233619369e-06,2.48505824419454e-06,0.211656337048006,0.0335449995002614,0.0276197107109811
"1554",0.560423897238118,0.000106080037148333,0.575874514703647,0.0012226752292932,0.0219468459298022,0.0082342655109617,0.301265494606704,9.58944823773293e-06,4.40639037382572e-06,1.57563816968571e-06,0.231695739291335,0.0429754691350057,0.112010988969384
"1555",0.423189943983875,7.10072609719926e-07,0.523110640153735,0.000120346332235587,0.148843000842682,0.006770036062726,0.653250076778093,1.14058718689011e-05,5.35133921402213e-06,1.64495446341283e-06,0.231248152583326,0.0344792824224457,0.239142850770827
"1556",0.411717933675487,2.46936971764139e-05,0.626778114276052,5.53635734854256e-05,0.0738292525973339,0.00899715618448559,0.735173361405858,7.82036674984724e-06,7.54531655063258e-06,2.10565862263879e-06,0.259254257560002,0.0397963502128105,0.0419588067896033
"1557",0.487179057223188,2.0741159126193e-05,0.644951736642816,0.00191342905822504,0.224343824313943,0.00854069477784344,0.522234221941813,1.15650424413014e-05,8.79250329561505e-06,2.90641600958812e-06,0.34450264051937,0.035741585643673,0.249611934106879
"1558",0.494267210021437,2.17551435247507e-05,0.607232298793221,0.000377203574990876,0.16079416444435,0.00975970173485623,0.501281732113917,1.02134567893969e-05,6.61991382587874e-06,1.53216497246025e-06,0.210049002643649,0.0333948875353978,0.400706801524717
"1559",0.423122070100195,6.53704013260062e-05,0.696238436405979,0.000178775099646414,0.0543651361819881,0.00798773073693071,0.660104227448326,8.37080111797775e-06,6.00302607325709e-06,2.60449661116061e-06,0.250105282712137,0.0255929518543478,0.0280420267382721
"1560",0.472189983867832,7.76906721620676e-05,0.924586856051575,0.000164935848546601,0.171318115908826,0.0113354173816709,0.827820889501302,7.85894684366976e-06,5.93978512133462e-06,2.20699311221659e-06,0.257912503820231,0.0290750140474762,0.264731381718714
"1561",0.575912459366609,1.84147612997458e-05,0.862770175382575,0.00100360503561701,0.179698414802413,0.0104625645679557,0.577977555296613,1.16138548270363e-05,6.89578442911888e-06,2.7447955582327e-06,0.239341054001112,0.0269948137732726,0.163216361799076
"1562",0.542370186995751,0.00012188215535102,0.845343346138132,0.000831079186190946,0.218039709600754,0.012528129177694,0.571516202135966,7.60864086735735e-06,6.73728718478503e-06,1.67987229449444e-06,0.226382589360125,0.0357764048623022,0.611622240029653
"1563",0.366462848897594,2.88056508181146e-05,0.524499669542554,5.57897549213835e-05,0.100328631981155,0.00820692546655522,0.638639935941117,1.18965300156312e-05,8.33942667385421e-06,1.58979771201008e-06,0.181590007207278,0.0251933180618077,0.37150548532834
"1564",0.393274428955528,4.26241110279806e-05,0.491861664153682,5.10714274365447e-05,0.0412907333408354,0.0116845046510062,0.959613550194741,8.17130227550382e-06,6.28657687547053e-06,1.79494277414571e-06,0.161189337910395,0.0237740817739442,0.367792284582004
"1565",0.459058647393893,0.000198477149349937,0.623250630382221,0.000305867824501002,0.00138843976885047,0.00781736957197593,0.607986435431219,7.98224447313277e-06,6.58053303797031e-06,1.32722924391433e-06,0.298762683519746,0.0359017934837835,0.0245914110827519
"1566",0.628035125117177,9.55507964516501e-05,0.672430990334002,0.000229901846248166,0.0206463994631428,0.00958272030595795,0.380090393644653,7.06009006902984e-06,4.56280353076604e-06,1.90412541685686e-06,0.235861430051822,0.0596179913980538,0.00571787609843988
"1567",0.388188158491597,1.76239091179149e-05,0.603896166168055,0.000199395695667767,0.181489021116107,0.0083567103187324,0.313336994505255,8.02974864697342e-06,5.73542753644378e-06,1.59129768561008e-06,0.193064395610986,0.0206078865195104,0.0430498557082253
"1568",0.510671671964467,9.40331909558768e-05,0.576128339003004,0.000403621800165169,0.024623556760437,0.00923875115284462,0.38900331911203,9.69473423112221e-06,6.23852661865711e-06,2.18272817994284e-06,0.306711739926503,0.0284054690904297,0.171034253413912
"1569",0.446524631137608,4.16471571696558e-05,0.573130613516769,7.14160231373718e-05,0.0837023681850298,0.0117454527803059,0.779981213225434,1.32274038838807e-05,6.47391198613705e-06,2.83017401151236e-06,0.299477119883697,0.0412043908542632,0.809772582721289
"1570",0.521975983032055,0.000102655992405729,0.620449672317086,0.000856133243236531,0.16672025263218,0.0097654169745509,0.0815338487692439,9.13840468078866e-06,5.61083212140322e-06,1.4307250328739e-06,0.24515648826635,0.0336148259613169,0.00557026474910562
"1571",0.44043015679251,0.000219099529884652,0.653393844687401,0.000417073030624503,0.00357342695939331,0.0104292811547842,0.740552012094955,8.62574992851216e-06,6.49803254048062e-06,1.49126508611887e-06,0.241888283384211,0.0452108042969843,0.151576312895261
"1572",0.533524437874513,4.26728587949416e-05,0.69900789002645,0.000464580593042681,0.11079704325193,0.00966988131253892,0.529903644193411,9.5825087975241e-06,7.89455038035675e-06,2.07347639655657e-06,0.175683162660207,0.0256000645883122,0.125594264776936
"1573",0.414535540860641,0.000103129798841564,0.642654475414164,0.00063931580977227,0.0233114497740366,0.0136184092360896,0.193502429456256,8.86843611034476e-06,5.348441358903e-06,1.87640060605015e-06,0.252817590749803,0.0302806707740995,0.721089430931359
"1574",0.493673064640317,1.41718367149425e-05,0.607748275400749,0.000410978597947212,0.210103406836062,0.0126932392867396,0.611660480188334,7.65798384840383e-06,5.44936027113519e-06,2.17662813476285e-06,0.263880444276743,0.0391866536080563,0.0507603979473565
"1575",0.510535528564575,9.2292685283341e-06,0.687860027305756,0.000163386375025108,0.279246235576999,0.0119684877156167,0.750359850852795,1.07941449263764e-05,7.05865475336626e-06,2.05809477273173e-06,0.296609308582422,0.0430794420026143,0.308600882242409
"1576",0.546514529945805,2.87445975227747e-05,0.711963777871564,0.00209728812235727,0.00495228378930235,0.00742930650936231,0.89038758886727,1.15053481721143e-05,7.58107645143491e-06,2.76578456128539e-06,0.258448043333432,0.0411042357502386,0.0507133639547403
"1577",0.601677052007891,4.63592005741336e-07,0.781827949728972,5.33005531407748e-05,0.186324261607805,0.00864236792852811,0.21874494469767,1.15726142143713e-05,6.5231608911644e-06,1.67426968155875e-06,0.199907550442266,0.0239400558311483,0.13627522318304
"1578",0.413094639539425,0.000109326066187142,0.756040862524797,0.000669251447118212,0.0971414293844562,0.0101432084885952,0.13036040519783,1.11708100117312e-05,6.63349861006443e-06,2.35715196713246e-06,0.239075055362424,0.0225603034623367,0.362671586917546
"1579",0.345288741256106,5.37056415419489e-06,0.404287259725795,0.00112099482327529,0.0358922639751804,0.00891873019581594,0.826076341839886,9.52474146744914e-06,5.98087095435692e-06,9.07254837765465e-07,0.215790671902033,0.0228940924214584,0.62519121864716
"1580",0.519220573194302,1.07184624443795e-05,0.540970387402546,7.13654617027296e-05,0.128225964622691,0.00745957565618014,0.780930998737839,1.07875719715372e-05,6.58288789300736e-06,1.35889622369537e-06,0.220405336075758,0.0291112019838921,0.153848365926908
"1581",0.3707883703661,3.84676257318371e-05,0.444372726909189,0.000263109863771737,0.141184794137016,0.00757829349810543,0.520675630637282,1.02793884467704e-05,3.20946440121185e-06,9.07096507852013e-07,0.235341051156365,0.0261955796235935,0.144512180029207
"1582",0.334825650339062,5.32385729679375e-06,0.508348036231637,0.000251685884362782,0.0643608964383972,0.0100669163996295,0.854303823935557,7.62778603807473e-06,6.38711576909819e-06,7.47459379510548e-07,0.242716419233001,0.031560451387007,0.528181534885245
"1583",0.430235035186737,2.75619592742227e-05,0.47822074714605,0.000444631418573721,0.0135935095583929,0.0107310608119566,0.934986697329545,1.15297029943078e-05,5.31608972670043e-06,1.36714395943202e-06,0.209464924272548,0.0360328401043888,0.395621238311662
"1584",0.424156143888706,2.49525122238808e-05,0.467355827795773,0.000438562949246145,0.0475450920356949,0.0127753408693574,0.485116650005611,1.12628487312288e-05,4.76966810207539e-06,1.41403677255879e-06,0.183552789760354,0.0267428021428805,0.724935506991634
"1585",0.52165399506922,8.91683732317921e-05,0.601073616533701,0.000566915309413774,0.0166834034521308,0.0105324479218152,0.602357846067181,8.04626721306308e-06,4.73098167991439e-06,1.88310570138764e-06,0.250536063080091,0.0396621021773038,0.0361527463028068
"1586",0.434986434399964,3.66643840230943e-06,0.677842739184308,6.22616313975357e-05,0.21319436917124,0.0149839721066972,0.471455357449712,1.00968769466935e-05,5.68420021728445e-06,1.04979224848438e-06,0.198011282632015,0.0173940538565385,0.686132529013616
"1587",0.335573112913873,3.84823068900543e-05,0.509161299597059,7.64308629215967e-05,0.0821688137868027,0.00825522330784719,0.734981489764322,7.59100848861227e-06,4.64072497290879e-06,1.31413422202804e-06,0.170542623259875,0.0254428148102158,0.0409804155985868
"1588",0.396481477601654,4.0803565679976e-06,0.572714737475876,6.77207651840007e-06,0.13937806371972,0.0105479433465802,0.933874896795555,8.03702556609643e-06,7.07144089838132e-06,1.44397890332675e-06,0.32142153105228,0.0286456359919121,0.0725120589876074
"1589",0.470928785273407,9.00860923082565e-05,0.531189202642285,0.00101671354543432,0.0929421484015958,0.0113801274053449,0.724052442825747,1.01936155348341e-05,5.40429281150257e-06,2.20431926483246e-06,0.348286039135759,0.0345119935230729,0.40812922105938
"1590",0.518484201773972,3.08304386353461e-05,0.561837314773511,0.000339654873810148,0.056329553230343,0.00872773322663035,0.719697995001279,9.37070270124422e-06,5.34898146647198e-06,2.86125621487185e-06,0.171053126689584,0.0304715418258875,0.176412453630993
"1591",0.382487333627071,4.1213398662223e-05,0.698406731851396,0.000547471839226198,0.255120814831487,0.0136298075099654,0.301023730087344,1.41966249626154e-05,8.50063540865426e-06,1.33328934333374e-06,0.245519304450381,0.0223484613357007,0.791425255949839
"1592",0.424338791473975,2.39735962729233e-06,0.468095442189479,0.000565487015199535,0.0471602556393527,0.0102031497885143,0.490997035450407,8.76230459151651e-06,6.26633792278601e-06,1.76560273883919e-06,0.269760979475452,0.0366495932218915,0.956156035804331
"1593",0.585740765633446,4.35818440758973e-05,0.881809413721633,0.00103083884255152,0.22042515875342,0.0128926436968768,0.552806557038042,1.12074159420327e-05,6.14119962797376e-06,2.61431219976295e-06,0.249334742312517,0.0263945254525569,0.0960572101374
"1594",0.453891638741246,3.08276385596214e-06,0.666958935711913,4.23487308520199e-05,0.344227011729098,0.0108741141883178,0.701514371577033,8.25174188786661e-06,4.86200256701768e-06,2.7738507347225e-06,0.234523450915025,0.0213328334089694,0.03220680950549
"1595",0.505391551195969,0.000122496506875788,0.520948837841776,0.001342403152323,0.194134862771074,0.00904059252731219,0.568246336118147,6.51540731795057e-06,5.35323209911424e-06,1.63870289563966e-06,0.314427201337192,0.0367747099295246,0.0802892606483215
"1596",0.396989786999721,3.62967665815519e-05,0.513505304368424,0.00118574720116372,0.0124220541349553,0.00623999714330625,0.797504468622275,7.89499995367371e-06,5.96449263145497e-06,1.08124252437269e-06,0.219064587677713,0.0287690380141617,0.0165300680182425
"1597",0.401085675757302,8.66323485033953e-05,0.44735664600451,0.000211401189703048,0.146432514298286,0.0120158232280282,0.766912136712029,9.83863088784622e-06,5.86836035087802e-06,1.36599599062053e-06,0.188111460606962,0.0236478051378518,0.802575009346122
"1598",0.622957820592891,1.90571061825064e-05,0.731206003846049,0.000215783924257116,0.112513065633359,0.00881246622203893,0.38895738124533,1.15284668745156e-05,6.90320024174969e-06,2.24419877068021e-06,0.296831496289855,0.0442979467137839,0.0147894534482236
"1599",0.558138264825954,1.91431180424572e-06,0.569102024729152,0.000473832534526219,0.0626862489613522,0.00849088959901496,0.311276675219908,1.14553128583512e-05,6.6808044945696e-06,1.81742327264397e-06,0.230301704586002,0.0321741578956316,0.0878284215445656
"1600",0.381339043168311,9.4494367223968e-05,0.567764754330785,0.00204036900525325,0.103124026541389,0.0109675375363069,0.725607190343116,1.04759524763549e-05,7.11195378125218e-06,1.67927158075057e-06,0.291663505563863,0.0244453324060692,0.486635584252915
"1601",0.49296247997452,1.58706236622099e-06,0.568473811936847,1.85119897181035e-05,0.00763409657236279,0.00711753064753638,0.397058854442766,6.99168423362857e-06,8.93170310150124e-06,1.8291779092017e-06,0.227506964190605,0.034639296236568,0.163020633422794
"1602",0.476999952895083,0.000115846887483349,0.570773360902458,0.0010480454816687,0.0885890021948548,0.0091342141441666,0.128445158265655,7.90601063033989e-06,5.61473208616828e-06,1.55903954525826e-06,0.244566547620121,0.03339727519915,0.0143877163827782
"1603",0.419839491665853,1.02067771213231e-05,0.57463607051818,0.000408694095309486,0.0732643242007781,0.00980144809415499,0.959698917020248,1.34010045749907e-05,7.35623886287134e-06,1.85695565944154e-06,0.190001851357294,0.0202443722364276,0.836323288860876
"1604",0.481696612771467,9.07318380570725e-06,0.560240786296875,0.000209766323269946,0.0108305538868751,0.00730348921082382,0.40458823489356,8.21689328039005e-06,6.1955185997194e-06,1.91879749864823e-06,0.252586048012453,0.0315810334580874,0.00278728650319236
"1605",0.42317303739856,2.25571277087184e-05,0.564518473607643,0.00122629830716927,0.192146058860568,0.0105998730239828,0.433600313210784,7.62157090126931e-06,3.7926753105729e-06,1.86040847661384e-06,0.253835063081975,0.0353074348569687,0.173804883120357
"1606",0.432221246348644,4.93058531355767e-05,0.545829324740974,0.000331578502094512,0.0449319109875909,0.00991147573088227,0.39137799118494,7.63841210940523e-06,6.66180813265851e-06,1.30781414362001e-06,0.269476906102691,0.0371575882289798,0.541772542138536
"1607",0.362025500111164,1.86633784655115e-06,0.63750014105637,0.000372675351225841,0.152177866694927,0.00817815990534259,0.456075331755309,1.04005913354197e-05,5.26201698687284e-06,2.44458151762352e-06,0.280882063148172,0.0355268119762209,0.186812265903136
"1608",0.440455009370549,0.000138099985088267,0.602113356694688,0.000191200192073306,0.203378451639944,0.00741970057060942,0.244303720612349,1.11613224891858e-05,5.62285799592648e-06,2.42967250531889e-06,0.225742942989257,0.0208385327331441,0.169064380456326
"1609",0.370107235050405,6.76077356382984e-05,0.420121632244568,0.000530683639757802,0.0329348217132908,0.0120578885270082,0.468184933399921,7.20923826902353e-06,3.1508128179144e-06,9.26481049406639e-07,0.2917550855678,0.0357060884130015,0.256029133759046
"1610",0.42384207926934,1.58211617460614e-05,0.468002062491279,5.64273461648224e-05,0.0409991284132461,0.00734476146239237,0.379401519330224,8.49634901096872e-06,5.83184076976961e-06,1.35272943023498e-06,0.214750097854747,0.0275470469463228,0.184476314571099
"1611",0.438649622697536,1.06285194986739e-05,0.451582566695636,0.000310724873047927,0.00241270110745947,0.00629725736765911,0.693142957931037,1.0090766124214e-05,4.17718302196067e-06,2.55331300502647e-06,0.225515945455552,0.0331406443931769,0.127939103365607
"1612",0.533782372753756,1.33926826267191e-05,0.699819422016041,0.001891576402103,0.0156866412805861,0.00589494886531832,0.695682565820058,1.07086952532431e-05,8.42533135295272e-06,3.0691119970107e-06,0.211815264627108,0.0343581094323501,0.0460085847764863
"1613",0.500930069164729,6.11408048541469e-05,0.661550753376517,0.00036544665983116,0.0318830715996007,0.00729638797869999,0.267311517769132,1.11872729122894e-05,6.66914161786137e-06,2.09455414703446e-06,0.22802642595893,0.0509305834211089,0.0944505235381205
"1614",0.412581870955197,5.44737668893018e-06,0.491552787759166,0.00016313122061097,0.119285510831291,0.00913298952393418,0.366128073017715,7.41780251872525e-06,7.38546035092287e-06,2.41970995776716e-06,0.291774231675755,0.0263603195606193,0.154143873849464
"1615",0.545137640550804,6.51210937893017e-05,0.79187214653056,0.000547563532435994,0.170940457944627,0.00890981617073348,0.162195518160433,8.60174651377118e-06,8.65945470230706e-06,2.03538324737019e-06,0.2893383962045,0.0372563478284073,0.220102406471682
"1616",0.374056702143858,3.78516968217497e-05,0.581909990770647,5.32833658683973e-05,0.299965766041013,0.0101961344094029,0.368847723342909,7.94530549522673e-06,3.99239367827692e-06,8.1681323878418e-07,0.242235243580953,0.0228544306486048,0.0454343038458314
"1617",0.430119501045698,9.76441022675247e-06,0.459289180488827,0.000110755734447869,0.0318940288353379,0.00829888449845346,0.449974515376978,8.98693720215141e-06,4.45633441581668e-06,1.16852688978445e-06,0.180230916502155,0.0207402434806595,0.222749357335011
"1618",0.459190695556969,7.64744667380648e-06,0.587759450152489,0.000586454894348766,0.152774243320587,0.00754695528776796,0.438073180222447,7.55367705177195e-06,6.72589960944822e-06,1.77458933927209e-06,0.241582928512567,0.0352929559110925,0.130647641538267
"1619",0.418606571768842,1.28940199952078e-05,0.861842630085576,6.4424692585865e-05,0.262066384522782,0.0166096573707485,0.74616164382929,1.49676986993904e-05,7.68527453691595e-06,1.15729954214213e-06,0.177375436059595,0.0250651708676394,0.510555420385225
"1620",0.552171844625433,7.19974865333706e-05,0.587114768984817,0.0013793118454227,0.082408223369631,0.00749031615214341,0.609195253759011,8.80386988875089e-06,6.69464259817633e-06,3.3934128539532e-06,0.319669276487222,0.0593997859448658,0.130295088261709
"1621",0.382306041145217,3.10505997631662e-05,0.670153427712564,0.000484896730534138,0.0200935088616055,0.00773348900075105,0.720133990372594,1.19089529312568e-05,6.80492433028554e-06,3.06425691125227e-06,0.202419635511971,0.0351770639750767,0.106301249119133
"1622",0.366122185484311,3.37811103357582e-06,0.47054619945555,0.00014036649081513,0.0224229004474499,0.00611804849115976,0.520803249930143,1.14066622587686e-05,5.44389241500097e-06,1.64672556384414e-06,0.259130502482542,0.0174471267307875,0.104289731440296
"1623",0.355707635072887,7.03503744950431e-06,0.553360999149503,7.80597956290482e-05,0.17124542909493,0.00868821408481727,0.751707562659445,1.16045961367075e-05,6.51110282050954e-06,1.15997935523485e-06,0.284095313901871,0.0215287738002666,0.0888524456028571
"1624",0.403732303322802,9.22000802892749e-06,0.498901956896554,2.31315364671328e-05,0.0931964021899361,0.0130891791746009,0.546709089617871,1.32903501941577e-05,4.42370517906558e-06,8.33062868986297e-07,0.214486845991932,0.0308489361440718,0.656981902710953
"1625",0.399448889189188,1.72423839853523e-05,0.502598951988412,6.63439383461591e-05,0.00342427363084463,0.0121625802214486,0.776602950151465,7.41181059010097e-06,5.28287843995474e-06,2.39327387443903e-06,0.192970040749492,0.0301845849820419,0.348858012069609
"1626",0.432483975056335,2.76431142382126e-06,0.590542454482429,0.000172628645478885,0.214456364248815,0.00851020780181194,0.396307392548468,1.16018860552682e-05,7.56506901277439e-06,2.23763674317478e-06,0.211952168109555,0.0221571178795529,0.0381927648596506
"1627",0.556295394807479,2.22657235556372e-05,0.632449692235211,0.000992041527519253,0.320462823422206,0.0132178362601501,0.371916480905643,1.12773081774512e-05,6.76029091039187e-06,1.7065839083667e-06,0.273695908433909,0.0262131877963357,0.356349670273113
"1628",0.341692723938576,1.2175131604205e-06,0.430330877689534,2.0586709322768e-05,0.0299904456077056,0.00627773776692658,0.870848631913117,1.01305862756444e-05,5.48499524144023e-06,7.0254019657013e-07,0.201090295683542,0.0273993634474928,0.127509786832881
