"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pRI"
"55",0.517957413180275,9.35851268840869e-05,0.935457062719252,0.000342299264862232,0.336104831229844,0.00178078165179193,0.689872110459106,1.08737679618829e-05,2.63240469558967e-06,2.5877970669601e-06,0.436858360799929
"56",0.333153269182643,8.3393413005469e-05,0.737719073560389,0.000720991979330355,0.0111673986529951,0.0018431012634749,0.675845823299878,7.79916934370638e-06,3.50653659953757e-06,6.70106141945719e-07,0.538594776464337
"57",0.520083653373042,0.000252890356145495,0.949748692534539,0.000788447419378313,0.0936783778751325,0.00160805587902992,0.713545295404081,6.61584765942064e-06,7.17394124047323e-06,1.65790010227908e-06,0.391359290280894
"58",0.829869546679036,2.82133660174148e-05,0.86694896764594,0.000980657862333812,0.2901114451873,0.00280767823138245,0.564246942977333,7.31585877706499e-06,4.75062164134074e-06,1.55437015467613e-06,0.802003649616268
"59",0.347731189277322,0.000171523894998587,0.360258717857822,0.000573167644915377,0.0716316029398083,0.00151574907720016,0.454517821200472,1.38663044149562e-05,2.95435794376348e-06,4.53441184195813e-07,0.53125360373309
"60",0.911367792363005,0.000166871711724024,0.976149000931043,0.000485559190244732,0.252811477874752,0.00177712417858733,0.308979203394322,6.71537071765089e-06,4.87014692472516e-06,1.58984633069807e-06,0.725792669132413
"61",0.241587485577317,0.000124350315227633,0.537236504259181,0.000773569098869154,0.121198974913972,0.000896853715797203,0.384225298635437,1.20128981545965e-05,9.13934108040892e-06,4.7311666785283e-06,0.265345812657511
"62",0.356082001150468,6.64484378216123e-05,0.494809957011305,0.000336558104261124,0.165107344092586,0.00248897640807569,0.816449343911056,7.31909974269729e-06,3.64805142424805e-06,1.42475402588216e-06,0.364399713798469
"63",0.532349584427468,6.79773306133492e-05,0.895408347956077,0.000392682781076594,0.155853376721883,0.00148430557674384,0.568907230007338,8.2280305990906e-06,6.93757940694701e-06,1.27278370915833e-06,0.474966107744101
"64",0.597311860692935,5.38981366262746e-05,0.706745906383287,0.000181101731912921,0.296391452931689,0.00260772954069786,0.64487750187242,7.15485517370892e-06,4.18808007076054e-06,2.72639640591952e-06,0.632785817444088
"65",0.32540798349531,6.83976475692479e-05,0.764267779102948,0.000172454254569156,0.337668772217606,0.00108630489854902,0.848153517918807,1.5502840199158e-05,9.60994199365256e-06,3.76673305077773e-06,0.257395149952967
"66",0.711682303967642,0.000299468963710285,0.938248089855325,0.000615664364463305,0.136973042353515,0.00299587777943644,0.620857733478787,1.14322815160218e-05,2.43656675967803e-06,1.90529280049999e-06,0.606126508301574
"67",0.480072342227976,5.62129041841084e-05,0.851865529744533,0.000798002755421153,0.120005874120196,0.00213038408056437,0.549016493392358,5.53155651874945e-06,3.47969972797073e-06,3.8791504328965e-06,0.431573534662058
"68",0.212035496868555,0.000289139475719102,0.463237801132652,0.000796403946650439,0.289700551310792,9.99036904596258e-05,0.339174683718948,1.60705125824004e-05,8.04235982960901e-06,4.15885801151333e-06,0.279727568836861
"69",0.227893654397736,0.000292397837460582,0.40693737660601,0.000423481694206048,0.203480586645087,0.000989601686265804,0.593434583025771,1.48952407203965e-05,1.23737097052038e-05,2.48484927415279e-06,0.322051396110437
"70",0.558416453879147,0.000172460973859247,0.653137714693134,0.000693530972053767,0.0556247921695763,0.00304187590884803,0.918233763793865,9.09349310392448e-06,4.03559126383143e-06,1.80755397404786e-06,0.708170995725651
"71",0.279497189243747,0.000152532370888285,0.555947605835694,0.000333206937244526,0.0694033850406639,0.00112884551799893,0.777341591966353,1.12643795219221e-05,4.7393225268378e-06,4.87656210334824e-06,0.425750716543341
"72",0.26555561641693,0.000205529299821839,0.851121694837868,0.000368279004026868,0.00262574488988221,0.000323174484807006,0.5724045340434,1.41348636410729e-05,1.19075152606692e-05,4.06486433084865e-06,0.23185857167408
"73",0.522799197177511,0.000103642751344002,0.707965383081871,0.000375756788938066,0.199351650609652,0.000853951845478013,0.478084923420248,9.13980861265713e-06,2.95768854117337e-06,1.90916053915319e-06,0.381352712307334
"74",0.486184209633864,0.000112689933048298,0.918354005640903,0.000299656525139614,0.322332891180925,0.00205893043828903,0.486989584762465,9.97359189484642e-06,8.13456314974077e-06,2.23458270606167e-06,0.532364604301779
"75",0.544192775247597,0.00012713438473296,0.819756553158198,0.000666368869551358,0.284453309051783,0.00254929502584905,0.586015804261663,6.81248542676709e-06,5.48262915378923e-06,9.32267957060948e-07,0.889685168564478
"76",0.597397886430561,7.53891309109486e-05,0.780347614864147,0.000520303337286413,0.152659612685303,0.00208999445597894,0.731090070841782,7.538552923407e-06,5.23232556820145e-06,1.40362102893744e-06,0.544007675326781
"77",0.321346013440529,0.000193042383059396,0.48391986155219,0.000352232874578749,0.142692593430714,0.00136078127502138,0.64244659681878,1.29099035152784e-05,8.34311829668179e-06,3.06765514876858e-06,0.436417897308649
"78",0.229761152141537,0.000279897345511385,0.645389693892336,0.000479914837344044,0.107826261410373,0.00204548986502566,0.609906102664917,1.55648848543529e-05,3.77243300528229e-06,1.22128546392494e-06,0.212285794817149
"79",0.446708557839737,0.000196137494715299,0.656353262008357,0.000983950436695418,0.258701798904411,0.00111573250562108,0.477526091673705,1.05444481734388e-05,5.0785459085062e-06,9.04844727925654e-07,0.401807143438119
"80",0.168684074981221,0.000193350240576483,0.237416955020247,0.000321004445307258,0.130655488212851,0.000682478317669361,0.501826548205763,1.43559805299825e-05,7.40010885036999e-06,4.34464116915949e-06,0.240985509800101
"81",0.604365099504614,8.74174259527829e-05,0.606654383935006,0.000518928057388541,0.246370202935449,0.00187747443136548,0.776782223146902,5.63713242120391e-06,2.42771262508917e-06,1.67057892368255e-06,0.498071985404186
"82",0.752001501696981,0.000188521812774718,0.782971406104472,0.00046204531132631,0.348646248702642,0.00142781743806225,0.54223827068201,6.25841758324168e-06,6.55389154944108e-06,1.89946257904333e-06,0.538958401414292
"83",0.399736356652231,0.000155410866098373,0.633803692091208,0.00037845463266306,0.221914731788599,0.00286176033310279,0.667381865157558,9.77224782522173e-06,3.54892787423421e-06,1.60485992531663e-06,0.612597813577774
"84",0.222066955472564,8.2953033170162e-05,0.499891041857556,0.000684811579292495,0.250793659338736,0.00132920037171544,0.501250975895693,1.6882427846071e-05,2.56937355600082e-06,2.54462704907171e-06,0.210302097355372
"85",0.253933224944552,0.000141138516648954,0.630676278458726,0.000824620243119847,0.206789874002925,0.000521020633622641,0.317148132578632,1.07138433056602e-05,8.51333183031309e-06,4.0197751218882e-06,0.190349772661712
"86",0.500892088472745,0.000196491159602017,0.788176796390592,0.000789808960769488,0.217609032884933,0.00236833854009928,0.589140505619031,1.25369121750379e-05,4.02099611107511e-06,1.93884805894442e-06,0.664420434555958
"87",0.293477366125056,0.000164509585489656,0.790411422065267,0.000811524653374179,0.102399497728193,0.00163560275221333,0.374603067439491,1.04506100750506e-05,5.19277260900391e-06,1.85424577909136e-06,0.431337278034873
"88",0.404557766829138,0.000173039529201015,0.799439034406154,0.000694027414865741,0.209681964789019,0.00300248208059353,0.631799469162622,5.86126386351057e-06,2.09358525232088e-06,2.10146366575824e-06,0.639910668575032
"89",0.801328360078598,2.10427309412113e-06,0.953367943894658,8.01856419658839e-05,0.336767759535146,0.00341836542130458,0.671924549137747,9.23855266853512e-06,5.47560789922522e-06,2.3284974137025e-06,0.665416704506715
"90",0.292822185650332,0.000211552063551307,0.702843575646313,0.00099202209804847,0.145500534709668,0.000659600245950499,0.359142620325546,9.62302802123427e-06,6.50295947137582e-06,1.26319868715868e-06,0.451510779064465
"91",0.585061935634505,0.000162329310800501,0.878734234484596,0.000892769132825833,0.255497724620111,0.00312224566124834,0.738208153599537,4.64969538360799e-06,1.52008363950986e-06,3.14956415811243e-07,0.685654562282846
"92",0.717221519116139,0.000157299210864643,0.806012961844748,0.000358453669078585,0.296248615818595,0.00149498128870676,0.476302724571122,9.63141699729857e-06,4.23407804664791e-06,2.48945178463393e-06,0.59566068768255
"93",0.635228331732445,7.93628395768795e-05,0.758844591264658,0.000285961971022693,0.210817725043782,0.00242659019781818,0.49255620695846,8.26390504284307e-06,2.32485654997705e-06,1.84594775037494e-06,0.818747710502838
"94",0.656236624391331,0.000131162558997596,0.738542267377366,0.000603965193117017,0.188299232536529,0.00300002989987496,0.981408765613745,5.44750463734012e-06,3.58838671858705e-06,8.86609466426216e-07,0.633162408112267
"95",0.534784951979218,8.00537848388379e-05,0.607745811065853,0.000475309446527231,0.0693584981522839,0.00222463419579528,0.375657375568905,8.7669817120517e-06,4.75334702382646e-06,2.87379444281136e-06,0.491961802837039
"96",0.490518639245587,0.000187339800761531,0.62053387794437,0.000937507461049517,0.0119789262105139,0.00201703382740627,0.665608508945847,7.33814929219907e-06,4.14427589461879e-06,2.15837662733254e-06,0.701868562472325
"97",0.328027598697987,0.000122845384025172,0.571545600796252,0.000708488578830082,0.332246819086162,0.000436465022703534,0.63856458034458,1.05291618110778e-05,8.45723428450284e-06,6.12320207814308e-06,0.49237634173585
"98",0.725515819209602,0.000225182103625029,0.932068607030603,0.000480136609996209,0.182699421673163,0.00245021282335764,0.369224647318496,4.79282135150473e-06,5.27432017065871e-06,3.07585166345272e-06,0.904885083252342
"99",0.269707637830482,5.29816889265549e-06,0.486237952340565,0.000946856375443852,0.12633582055685,0.000287804727436469,0.282920799721208,1.12037064926566e-05,1.23198013210654e-05,4.59494523851505e-06,0.223402900580067
"100",0.519054158271351,2.84503021547749e-05,0.538581730037113,0.000718275939733042,0.204942565984415,0.000771600464788784,0.680339383806534,1.71360645400388e-05,5.57216520356771e-06,3.83303458720844e-06,0.548423332469629
"101",0.474796493122195,0.000185206456903735,0.495836529708983,0.000246101731919402,0.150361227368496,0.00172370805389845,0.658607472302365,6.76044936202953e-06,2.1215790434375e-06,2.00549416183983e-06,0.440444573705139
"102",0.663896703314115,0.000246264438645353,0.75348970369035,0.000359034437083593,0.202674995388987,0.0021467338188024,0.512953543903893,3.65948557169723e-06,2.2734165261366e-06,1.63442862893929e-06,0.40911844406632
"103",0.47711014900166,0.000126680126034211,0.59218104964242,0.000541974460372107,0.209829519829615,0.00163400272405228,0.652608760661429,9.29850130747432e-06,7.68031280113604e-06,6.1360256040949e-07,0.50112286517136
"104",0.934536864989485,0.00015312553141467,0.940932476043958,0.000875728493529664,0.00135572445985302,0.00420758640130044,0.675761110190048,7.66879593677155e-06,3.70853340103948e-06,1.51605574228921e-06,0.834613673951028
"105",0.535040548525221,0.00019745914455543,0.710617675251412,0.000207804200621172,0.276286495683516,0.00243211049404875,0.597599088774549,9.02183844900963e-06,2.36542783901289e-06,1.42235265314673e-06,0.74029149286093
"106",0.29564668364655,0.000242066650461854,0.344097670754343,0.000459235566712061,0.00115878784114132,0.000927974545508547,0.623395736249813,1.07516564639747e-05,4.9378378687334e-06,2.03033751707822e-06,0.462814067448518
"107",0.549776481267726,0.000158079126875983,0.887222226598244,0.000661162599093123,0.14924410316173,0.00230079916933124,0.425822419518282,5.65310743392731e-06,6.87056290685196e-06,3.50435704189528e-06,0.559022084141748
"108",0.574292650711872,0.000232381961654739,0.687980856434562,0.000662127306827471,0.27356261936489,0.0011206088713772,0.491203556237027,7.2316788588865e-06,7.31811237713463e-06,1.17679535525644e-06,0.686591932066198
"109",0.514403346169248,7.94159863946774e-05,0.788890291332942,0.000593474980524952,0.270454808413932,0.00108289781367627,0.582038888965725,7.70531980924667e-06,6.27104044911783e-06,4.93229489215225e-06,0.544571640498374
"110",0.359892194023494,0.000179766030104318,0.368904297224413,0.000807963380513124,0.19820521276089,0.00104127839902921,0.440047412273926,9.47553461678802e-06,6.51786948063326e-06,4.02435240219457e-06,0.447705941886029
"111",0.440765485641299,0.000134614550232233,0.550283638790956,0.000143669828489074,0.11002473898085,0.00226108583307772,0.443510610264818,6.46098756892908e-06,2.67063516027801e-06,1.07919484054512e-06,0.51040298040494
"112",0.428966587697046,5.34477427971915e-05,0.608128906252678,0.000527953539846783,0.220895412730716,0.00104378149223633,0.381072012876354,1.27535197895487e-05,5.52651497797054e-06,1.0925216337215e-06,0.384720899678832
"113",0.304619114751402,0.000143653456794036,0.530266752262224,0.000749079717563018,0.0211463707507344,0.00156797085999141,0.291253032340792,7.62797124811914e-06,6.3645236539971e-06,3.02727520087222e-06,0.43437672265139
"114",0.409350757186882,7.51764431903774e-05,0.713790064349456,0.000298050785715063,0.203138029167733,0.000754879962319902,0.306088834275727,1.06025123683647e-05,9.80404562157903e-06,2.10129576416256e-06,0.303904907104523
"115",0.539948814722089,4.84675827682407e-05,0.737445283242593,0.000562925179955348,0.278988208136315,0.00142034788271821,0.569232912650091,8.23525031270863e-06,3.1766323005028e-06,2.64504757658003e-06,0.53285405975704
"116",0.289861180792518,0.00013088626614719,0.549883093435333,0.000504581677126037,0.0407478259634775,0.000710059913050684,0.275144125664239,1.39322151651959e-05,6.39562158925674e-06,2.44706500471107e-06,0.452675737390844
"117",0.495859798196321,0.000174065234925492,0.625784567393592,0.000479160027980214,0.165634925312594,0.00284589926706413,0.568538605872524,1.05569323586747e-05,3.30514990138472e-06,1.39094316683404e-06,0.647998472339619
"118",0.364358765918431,0.000267932704196651,0.64720387879469,0.000575675949624341,0.318763643863673,0.00104644653193161,0.546142879934356,1.25000316417512e-05,8.63884628085561e-06,2.71023596074634e-06,0.477994845174801
"119",0.717082848639564,1.61043999765694e-05,0.802849455605106,0.00096179821181224,0.264947727900374,0.00318700879895473,0.747687600579037,8.26554307374307e-06,4.87756503477561e-06,1.73127637817728e-06,0.877288058083418
"120",0.727682549560095,0.000104010700375218,0.868141325101424,0.00068072192074083,0.316962116286895,0.0012487876661544,0.286103480299593,5.12858841603258e-06,4.83545779650977e-06,1.92251567371432e-06,0.802854476606856
"121",0.680450026863032,0.000115637941514632,0.888588654054275,0.000557826527065554,0.196008081486632,0.0025890028533025,0.445507796700254,1.16104316894169e-05,3.7887658108939e-06,2.6830527307291e-06,0.654482371049841
"122",0.470783526568822,0.00026316054220371,0.789464393812507,0.000544613687598431,0.313807357518508,0.00170762950530316,0.554577731394877,1.51512100897089e-05,7.50524891438686e-06,1.87242249567479e-06,0.353043570336311
"123",0.313473104055862,0.000150325835891386,0.676692873562566,0.000456406061185959,0.135402339268684,0.00121475471089771,0.96890397812238,1.19898427300469e-05,3.88296743088933e-06,2.87373702779732e-06,0.352520683395315
"124",0.240809055317229,0.000141233134299415,0.440624184349358,0.000316322765655017,0.296580647847607,0.000999528371293102,0.732225646153165,1.49308218371114e-05,5.10288989023934e-06,4.28376144157014e-06,0.222419817987069
"125",0.425711321390772,0.0001115851809956,0.856984092327372,0.000746145233326005,0.0937774094526843,0.000989394726731633,0.506383973302886,1.11129940361663e-05,5.63650010731958e-06,5.59799048431121e-06,0.451273252459935
"126",0.402762497412912,0.000102224952832693,0.666079162502748,0.000416342475814087,0.293836336025187,0.00162351775010286,0.459512806732981,1.49551490585368e-05,6.37001441269376e-06,5.94619904021928e-07,0.415939123750694
"127",0.443968515844687,0.000268587351302178,0.727437858271909,0.000741481821183742,0.338296992374914,0.00119788995842624,0.278711838625306,1.02757602810296e-05,6.18286383170633e-06,1.57967951181787e-06,0.380410896432954
"128",0.665398770333974,2.30255864573811e-05,0.819685281080909,0.000186968081653419,0.191554184312321,0.00151073227224609,0.719874055063539,1.12168259633263e-05,5.53461115691982e-06,1.88893026445783e-06,0.817987008599324
"129",0.13422757494326,5.23867256830675e-05,0.541085985191529,0.000447235472681189,0.0740754343397926,0.000420298946912253,0.522146326755158,2.00474552182146e-05,1.18804304991975e-05,7.76826371228314e-06,0.186868099681994
"130",0.371984717065809,0.000265324102265224,0.617932922752374,0.000876052562297391,0.0921853891501393,0.00155821010127039,0.588048496513464,1.11152582916608e-05,7.15199079724484e-06,1.9976840992814e-06,0.392181848694666
"131",0.33677951648517,0.000229877159071957,0.608085619991339,0.000347980547702176,0.146486772480918,0.00133337995799738,0.577350703349658,1.54885936744556e-05,4.26114284075605e-06,3.83730668164724e-06,0.252464208121884
"132",0.482142653494812,0.000297145134666153,0.961551508744864,0.000337909927267519,0.291541008047234,0.00129259221579055,0.416538118394713,1.03541249562029e-05,7.31368228036259e-06,1.53315207278135e-06,0.457912120077498
"133",0.432201855626271,0.000193822268849679,0.447250478699179,0.000230588942969293,0.209925431304538,0.00145723501894103,0.74523520145489,1.00144463146933e-05,2.39202131369136e-06,5.85963028214357e-07,0.601195816389117
"134",0.240080740800082,0.00018587784501192,0.637651057673861,0.000447174268069567,0.206731712812138,0.00197105658757386,0.706274316885174,1.05384755394667e-05,4.60389831917959e-06,4.23399504176753e-06,0.308975150990628
